Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"6 7 shirt meme",316,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,630740,16.24,28,472.66,0,-1.00,1,0,,0,0,-,0,1000,-1.00
"softball ice cream shirt",232,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1083546,16.9,26,431.35,3,4.84,1,0,,0,-1,"Apr, 2025",0,543,14.61
"i require snacks shirt",1745,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1227592,17.86,6,104.68,0,-1.00,1,0,,0,0,-,2,2000,-1.00
"f cae f shirt",190,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",53,159424,15.29,460,6502.27,6,4.48,2,0,,0,0,"Jul, 2025",0,180,189.03
"national park resist shirt",89,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,570196,16.69,58,984.11,8,4.80,1,0,,0,-18,"Jun, 2025",2,480,17.06
"hello second grade shirt",321,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,218747,17.47,75,1168.2,4,4.30,1,6,,0,0,"Jul, 2025",1,832,23.54
"gorilla tag birthday shirt",258,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1095920,18.43,40,775.63,5,4.50,1,0,,0,-10,"May, 2025",0,139,51.70
"alex ovechkin t shirt",47,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,393069,29.99,6,179.12,0,-1.00,1,0,,-121,-17,"Apr, 2025",0,299,-1.00
"ice cream baseball shirt",395,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,236949,17.54,233,4171.54,13,4.35,1,0,,0,-15,"Apr, 2025",1,1000,51.30
"dress to impress shirt",174,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,957249,17.33,16,275.98,2,4.00,1,0,,0,-53,"Jul, 2025",0,2000,16.60
"funny cat meme shirt",53,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,197036,18.37,181,3172.62,11,4.83,1,184,,0,-32,"Jul, 2025",0,3000,27.43
"pope leo 14 shirt",120,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1377989,17.74,13,222.22,5,4.79,1,0,,0,-29,"Jun, 2025",0,8000,3.89
"pope white sox shirt",148,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,955444,18.3,43,808.52,3,4.84,1,0,,0,0,"May, 2025",2,129,18.67
"army 250 birthday shirt",291,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1359516,17.48,37,424.54,6,4.15,1,0,,0,-41,"Jun, 2025",0,140,7.49
"reject kings t shirt",215,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,940531,16.81,71,1188.88,17,4.11,1,0,,0,-31,"Jun, 2025",2,381,10.17
"f kaw f shirt",136,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",61,219571,16.44,423,5891.18,6,4.55,2,0,,0,0,"Jul, 2025",1,166,185.26
"saja boys shirt kids",371,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,818617,19.51,113,2566.9,2,5.00,1,0,,0,-71,"Jul, 2025",1,21,124.10
"cat with cigarette shirt",398,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,480145,16.72,66,1135.73,3,4.83,1,0,,0,0,"Jul, 2025",2,159,42.22
"hill country strong shirt",240,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,1329172,16.69,10,158.41,1,5.00,1,0,,0,0,"Jul, 2025",1,137,24.29
"stereotypes as lazy shirt",361,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1331937,16.71,9,152.45,2,4.67,1,0,,0,0,"Jul, 2025",1,155,3.75
"demon hunter shirt kids",348,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,46322,20.68,879,17836.28,15,4.24,1,0,,0,0,"Jul, 2025",3,370,195.41
"true north vbs shirt",461,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1000357,17.44,58,1000.07,2,4.60,1,0,,0,-28,"Jun, 2025",1,258,25.37
"jung hoo lee shirt",78,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",124,1178275,34.22,36,1560.5,6,4.75,2,0,,0,-7,"Jun, 2025",0,614,12.17
"hands off protest shirt",70,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1373910,17.53,14,265.1,5,4.97,1,0,,0,-6,"Apr, 2025",2,6000,18.22
"duke cooper flag shirt",187,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,846654,26.98,33,844.49,4,4.94,1,0,,0,-5,"Apr, 2025",1,89,13.25
"foxtrot delta tango shirt",678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",31,727263,15.83,49,782.05,10,4.16,2,0,,0,-23,"Jun, 2025",3,740,7.26
"daredevil born again shirt",151,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1310967,22.99,14,315.52,4,4.48,1,0,,0,-6,"Mar, 2025",0,421,6.34
"subtle anti trump shirt",356,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,522060,16.66,89,1498.25,19,4.60,1,0,,0,-23,"Jul, 2025",2,536,19.76
"elbows up t shirt",242,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1144838,15.83,11,171.38,6,4.32,1,0,,-14,-33,"Mar, 2025",2,1000,3.21
"i support ice shirt",191,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1134702,16.29,31,535.29,7,4.85,1,0,,0,0,"Jun, 2025",0,299,8.28
"freedom democracy truth shirt",116,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1247732,16.6,39,653.9,3,5.00,1,0,,0,0,"Jun, 2025",1,323,35.32
"kpop demon hunters shirt",12859,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,32828,20.56,649,13863.83,5,3.71,1,0,,0,-52,"Jul, 2025",4,384,325.49
"usa 250th anniversary shirt",424,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,955632,17.11,21,332.93,6,4.85,1,2,,0,0,"Jun, 2025",0,329,17.84
"rejecting kings t shirt",163,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1318762,17.37,42,730.1,8,4.32,1,0,,0,-27,"Jun, 2025",2,640,9.62
"white sox pope shirt",172,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1089061,18.41,40,761.4,3,4.90,1,0,,0,127,"May, 2025",2,120,19.15
"senior 2026 mom shirt",326,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,303242,16.43,26,382.36,2,4.50,1,0,,0,0,"Jul, 2025",2,855,55.10
"protect the dolls shirt",333,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",30,511711,16.45,25,403.85,5,4.68,1,0,,0,-18,"Jun, 2025",2,186,13.75
"blink 183 t shirt",99,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,498881,24.37,42,1036.14,5,4.40,1,40,,0,7,"May, 2025",0,133,17.22
"fuck trump flower shirt",43,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,884617,17.17,47,777.9,5,4.97,1,0,,0,3,"Jun, 2025",0,222,18.52
"kpop demon hunter shirt",805,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,40367,20.78,555,11813.25,5,3.53,1,0,,0,0,"Jul, 2025",4,399,344.22
"senior mom 2026 shirt",457,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,287649,16.98,30,441.28,2,4.50,1,0,,0,-17,"Jul, 2025",1,869,55.10
"dash light attack shirt",459,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1090578,22.19,0,-,0,-1.00,1,0,,0,0,-,0,171,-1.00
"fox delta tango shirt",117,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",33,473131,16.49,141,2190.56,16,4.33,2,0,,-43,-3,"Mar, 2025",1,560,12.40
"86 47 t shirt",69,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",18,703858,16.82,49,801.51,20,4.31,2,0,,-98,-22,"May, 2025",0,692,2.73
"floral american flag shirt",57,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",16,1199880,15.97,262,4240.66,17,3.83,1,17,,0,0,"Jun, 2025",2,2000,34.32
"fa caw f shirt",258,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,380113,16.61,357,5548.66,6,4.75,1,0,,0,-29,"Jul, 2025",0,191,89.29
"mexico blue lock shirt",191,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1115377,23.07,66,1563.91,5,4.80,1,89,,0,0,"Jul, 2025",2,199,90.61
"ibrahim traore t shirt",439,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1220763,18.78,7,122.03,4,4.70,1,0,,0,-41,"Jun, 2025",0,151,2.99
"da pope t shirt",612,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1051723,17,23,415.74,5,4.53,1,0,,0,-1,"May, 2025",1,224,9.54
"vbs magnified t shirt",276,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1000436,17.55,69,1164.21,5,4.70,1,0,,0,0,"Jun, 2025",2,329,35.16
"live action stitch shirt",160,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,499174,22.99,266,6095.17,11,4.76,1,0,,0,-6,"May, 2025",2,321,26.13
"hard felt hallelujah shirt",99,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,543755,17.49,43,759.12,4,4.98,1,0,,0,-12,"Apr, 2025",0,220,16.37
"proud graduate 2025 shirt",178,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,961886,17.78,19,341.12,13,4.46,1,0,,0,0,"May, 2025",4,3000,1.53
"fathers day shirt milk",83,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1139394,18.08,68,959.65,11,4.84,2,249,,0,-11,"Jun, 2025",1,986,8.33
"no kongs protest shirt",157,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1093958,17.37,70,1171.55,17,4.21,1,0,,0,-6,"Jun, 2025",2,273,6.95
"big foot merica shirt",197,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1375486,17.88,390,7376.16,15,4.45,1,710,,0,0,"Jun, 2025",0,354,26.70
"firequacker shirt comfort colors",142,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,991806,18.1,88,1625.12,3,4.93,1,0,,0,0,"Jun, 2025",0,141,164.12
"dandys world shirt kids",78,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,547803,16.61,23,349.97,1,5.00,1,0,,0,-141,"Jun, 2025",0,111,32.25
"anti july 4th shirt",242,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1122774,17.24,20,366.25,4,4.75,1,0,,0,0,"Jun, 2025",3,1000,8.10
"spooky island t shirt",678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,878356,17.05,30,488.6,1,3.50,1,0,,0,0,"Jul, 2025",0,797,74.54
"girls vineyard vines shirt",185,"Clothing, Shoes & Jewelry",Amazon,"Small Standard-Size",33,592776,22.44,107,3147.07,20,4.48,1,1189,265,-71,432,"Apr, 2025",3,218,13.44
"hello fifth grade shirt",378,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,547681,16.89,32,515.93,6,4.93,1,50,-12,0,0,"Jul, 2025",0,10000,22.53
"whats a kilometer shirt",118,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,793467,18.53,149,2735.93,6,4.77,1,151,,0,0,"Jun, 2025",2,174,174.44
"mexico gold cup shirt",141,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,931665,23.74,181,4372.8,7,4.63,1,0,,0,0,"Jul, 2025",2,460,35.27
"isibindi house shirt green",292,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,768129,17.14,7,113.65,3,3.95,1,0,,0,0,"Jul, 2025",1,228,6.01
"first grade shirt girls",678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,119313,16.57,307,4670.8,10,4.64,2,130,,0,0,"Jul, 2025",4,10000,57.95
"epic the musical shirt",402,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,907084,18.56,16,301.65,4,4.60,1,27,463,0,0,"Jul, 2025",0,251,18.50
"i have rabies shirt",341,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",25,950039,16.49,27,372.2,11,4.30,2,0,,-53,-25,"Mar, 2025",1,178,5.93
"army 250th birthday shirt",169,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,1348984,18.25,53,758.75,7,3.87,1,0,,0,-24,"Jun, 2025",0,144,9.44
"use your privilege shirt",272,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",43,1156490,16.22,19,252.95,3,4.22,2,10,211,0,-42,"Jun, 2025",0,240,7.36
"el grande americano shirt",178,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,988378,16.99,16,268.37,1,5.00,1,0,,0,8,"Jun, 2025",0,199,15.80
"lemon cello t shirt",87,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1172947,18.77,87,1529.14,4,4.76,1,0,,0,0,"Jun, 2025",0,234,20.13
"free and feral shirt",255,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",16,1356522,16.27,80,1420.15,5,3.92,1,0,,0,5,"Jun, 2025",3,636,46.97
"stitch live action shirt",146,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,466041,22.99,46,1046.82,4,4.78,1,0,,0,-15,"May, 2025",2,256,22.92
"midnight hammer tee shirt",285,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1082662,17.51,77,1470.29,2,4.66,1,0,,0,0,"Jul, 2025",1,271,61.26
"operation midnight hammer shirt",213,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,820451,17.63,81,1541.23,2,4.60,1,0,,0,0,"Jul, 2025",2,268,71.89
"midnight hammer t shirt",446,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,620322,17.33,105,2017.52,2,4.84,1,0,,0,0,"Jul, 2025",2,250,112.45
"benson boone merch shirt",174,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",12,269807,17.33,99,1727.01,8,4.66,1,0,,0,-6,"Jul, 2025",0,107,37.33
"fih phone call shirt",248,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,943765,15.79,23,367.09,0,-1.00,1,0,,0,0,"Jul, 2025",1,1000,-1.00
"two time forsaken shirt",376,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,648095,19.74,8,155.05,0,-1.00,1,0,,0,0,"Jul, 2025",0,47,-1.00
"hard faught hallelujah shirt",281,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,644597,17.24,37,597.21,3,4.78,1,0,,0,-13,"Jul, 2025",0,156,20.04
"no hockey today shirt",232,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1018462,15.74,24,372.28,1,5.00,1,0,,0,0,-,0,293,-1.00
"liberal july 4th shirt",142,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1037345,17.31,178,3224.01,3,4.94,1,0,,0,0,"Jun, 2025",3,961,100.27
"ghost skeleton tour shirt",156,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,236612,34.34,175,5851.52,6,4.73,1,0,,0,-12,"Jul, 2025",0,305,57.96
"blue lock shirt mexico",265,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1184410,23.39,66,1559.17,5,4.73,1,58,,0,0,"Jul, 2025",2,161,116.91
"built by immigrants shirt",419,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,1178487,15.18,14,219.66,2,4.60,1,0,,0,0,"Jul, 2025",2,314,10.01
"denim and pearls shirt",336,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,908502,20.2,23,510.88,6,3.75,1,119,,0,-44,"Jul, 2025",3,1000,10.24
"oasis 2025 tour shirt",301,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,686742,23.45,120,2979.11,16,4.32,1,0,,0,0,"Jul, 2025",0,192,28.80
"dandys world birthday shirt",160,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,715423,18.85,20,335.12,1,5.00,1,0,,0,-23,"Jun, 2025",0,199,55.52
"chicken jockey shirt kids",611,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",15,378685,22.25,241,5251.51,19,4.56,1,0,,0,0,"Jul, 2025",2,199,38.93
"hands off t shirt",154,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1433637,18.49,38,751.22,4,4.98,1,0,,0,14,"Apr, 2025",3,5000,2.82
"pope leo xiv shirt",184,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1059423,16.58,25,451.51,5,4.62,1,0,,0,-20,"May, 2025",2,367,8.56
"senior mom football shirt",363,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,878688,16.66,18,259.52,1,5.00,1,0,,0,0,"Jul, 2025",2,10000,16.15
"mommy little meatball shirt",1152,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",29,1121174,15.81,30,330.84,0,-1.00,2,1,200,0,0,"Jul, 2025",2,135,-1.00
"thelonious monk t shirt",172,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,865835,23.99,2,45,2,3.00,1,0,,0,-29,"Jun, 2025",0,109,0.94
"dan da dan shirt",865,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,440413,19.35,36,810,5,4.60,1,0,,0,-17,"Jul, 2025",2,304,21.04
"prek graduation shirt girl",102,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1175501,16.56,10,131.19,20,4.66,1,399,,0,-2,"May, 2025",0,2000,0.64
"treat dealer t shirt",225,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",21,573040,15.55,66,939.53,10,4.59,2,5,,0,-32,"Jul, 2025",2,277,15.56
"monster truck mama shirt",368,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,815397,19.37,15,280.33,3,4.83,1,0,,0,-43,"Jul, 2025",0,620,11.62
"elbows up canada shirt",383,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1398907,16.06,7,108.03,4,4.76,1,0,,0,-18,"Mar, 2025",2,279,4.61
"kendrick lamar mustard shirt",381,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,845049,18.49,38,727.79,8,4.65,1,0,,0,-13,"Jun, 2025",3,132,11.92
"everyone welcome here shirt",229,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,942029,17.3,33,543.72,16,4.73,1,38,,0,0,"Mar, 2025",3,10000,2.21
"milk a bull shirt",341,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,579943,20.65,77,1843.24,10,4.07,1,0,,0,0,"Jun, 2025",2,282,13.18
"dad came back shirt",123,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,488978,17.72,382,6247.16,14,4.49,1,257,,0,0,"Jun, 2025",3,1000,31.82
"no king t shirt",47,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,297670,17.59,840,14729.59,17,4.68,1,0,,0,-13,"Jun, 2025",6,3000,138.57
"join team coolkid shirt",145,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1156816,18.24,26,549.34,3,4.26,1,0,,0,0,"Jun, 2025",1,103,29.83
"86 47 tee shirt",257,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,974332,16.96,41,681.35,13,4.48,1,0,,0,-19,"Jun, 2025",0,767,3.42
"ferral but free shirt",61,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,1359558,16.11,147,2657,4,4.50,1,5,,0,0,"Jun, 2025",1,112,106.46
"no kings protest shirt",157,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,959953,17.66,73,1133.13,17,4.52,1,0,,0,-6,"Jun, 2025",2,1000,7.23
"no kings t shirt",1298,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,582260,17.66,53,906.25,18,4.61,1,0,,0,-31,"Jun, 2025",6,3000,6.59
"blue lock mexico shirt",227,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,1162819,22.84,75,1676.81,8,4.87,1,0,,0,0,"Jul, 2025",2,204,117.84
"saja boys kids shirt",407,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1000704,18.35,150,3422.53,2,5.00,1,0,,0,-71,"Jul, 2025",1,17,124.10
"backstreet boys sphere shirt",459,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,212770,32.45,313,9087.02,6,4.39,1,60,,0,-32,"Jul, 2025",0,165,75.92
"grow a garden shirt",1152,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,502578,15.96,69,1329.13,4,4.90,1,0,,0,0,"Jul, 2025",2,534,49.61
"k-pop demon hunter shirt",341,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,46191,21.01,929,18815.36,19,4.03,1,0,,0,0,"Jul, 2025",3,491,207.36
"protect the dolls t-shirt",1309,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",31,555401,17.36,22,368.84,5,4.18,2,0,,0,-18,"Jun, 2025",2,136,10.29
"operation midnight hammer t-shirt",259,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,647766,18.51,116,2249.06,2,4.83,1,0,,0,0,"Jul, 2025",1,250,130.62
"k-pop demon hunters shirt",461,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,35408,20.75,982,19799.31,17,4.09,1,0,,0,0,"Jul, 2025",3,271,197.70
"not my president t-shirt",43,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",12,927924,16.69,58,937.95,11,4.70,2,0,,0,0,"Apr, 2025",2,5000,14.42
"kitty biscuits bakery t-shirt",63,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1464431,16.39,11,163.75,2,4.08,1,3,,0,179,"Jul, 2025",1,158,10.63
"pope leo xiv t-shirt",180,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,940739,17.24,22,384.64,6,4.63,1,0,,0,-20,"May, 2025",1,340,5.05
"woke is dead t-shirt",2207,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1165936,18.66,3,59.81,0,-1.00,1,0,,0,0,-,0,186,-1.00
"gulf of america t-shirt",328,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,449388,16.72,131,2217.76,10,4.12,1,0,,0,30,"Jun, 2025",3,445,85.24
"foxtrot delta tango t-shirt",68,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",23,962145,15.16,25,354.61,8,4.67,1,0,,0,-20,"Mar, 2025",1,812,7.25
