Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"banff national park shirt",370,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1250229,18.19,13,246.99,8,4.73,1,45,15,0,-21,"Jul, 2025",0,464,3.08
"santa monica t shirt",326,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1387787,17.3,4,59.79,6,4.36,1,26,-58,0,-11,"May, 2024",0,129,0.76
"kendrick lamar damn shirt",167,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",15,695349,21.14,27,556.5,11,4.44,1,71,178,0,-28,"May, 2025",2,159,7.68
"snoop dogg t shirt",344,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,654546,17.43,18,305.31,13,4.35,1,123,417,0,-10,"Dec, 2024",2,1000,2.25
"killin me smalls shirt",97,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,744596,18.63,32,635.9,12,4.60,1,310,394,0,-12,"Jun, 2025",2,111,6.97
"mt rushmore t shirt",140,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1337143,18.73,11,206.07,12,4.64,1,41,-39,0,-38,"May, 2024",1,182,3.03
"too short t shirt",459,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1232111,22.36,12,273.91,11,4.55,1,124,10,82,-23,"Jul, 2024",1,10000,1.24
"alright alright alright shirt",437,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,1332184,18.36,15,308.66,9,4.77,1,71,222,0,-33,"Jul, 2025",3,2000,7.43
"manual transmission t shirt",22,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1195399,18.07,9,160.68,14,4.86,1,69,-29,0,-8,"Dec, 2023",0,6000,1.55
"boys detroit tigers shirt",248,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,247504,17.26,85,1615.26,13,4.56,1,201,438,90,-2,"Jun, 2025",0,1000,10.33
"bull rider t shirt",137,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1052793,18.32,12,197.98,9,4.67,1,97,11,-15,-6,"Dec, 2024",0,10000,1.82
"i love cocktails shirt",143,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1416341,17.39,58,1074.07,10,4.66,2,416,209,0,-32,"Dec, 2024",0,378,4.42
"love island t shirt",128,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,805062,19.37,18,344.8,4,4.30,1,31,34,0,0,-,0,40000,5.11
"blizzard of ozz shirt",204,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1431402,24.42,60,1586.87,6,4.38,3,8,-19,0,0,-,2,71,19.04
"rocky horror t shirt",30,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1313477,21.33,6,132.07,9,4.60,1,38,-25,0,551,"Jun, 2025",1,226,0.83
"jackson hole t shirt",424,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1432622,18.07,7,122.4,9,4.71,1,41,-5,0,-18,"Jun, 2025",1,314,2.60
"simon and garfunkel shirt",146,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1310217,22.83,6,128.18,8,4.52,1,47,-6,31,-34,"Jun, 2024",1,205,1.47
"black sheep t shirt",99,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1298577,18.48,11,203.2,15,4.54,1,48,10,0,-9,"May, 2024",1,1000,3.08
"squish the fish shirt",107,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1023282,19.35,8,148.61,8,4.59,1,53,-21,0,0,-,0,137,2.93
"short best friend shirt",69,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",20,1269156,18.41,12,169.08,14,4.14,2,43,-27,0,-6,"Sep, 2023",2,100000,8.29
"mustangs school spirit shirt",400,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,949262,18.13,8,137.54,11,4.70,1,103,-24,0,-20,"Sep, 2024",0,1000,1.21
"portland landmark t shirt",138,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",12,1054771,19.01,18,376.79,12,4.73,1,47,-37,-11,18,"May, 2024",0,620,1.83
"aragorn gandalf 2024 shirt",161,"Clothing, Shoes & Jewelry",Amazon,"Small Standard-Size",10,1002003,17.24,16,298.84,15,4.65,2,217,12,-86,4022,"Dec, 2024",0,90,0.84
"wham lil baby shirt",119,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1001662,20.73,19,374.24,9,4.60,2,116,238,0,-30,"Jun, 2025",1,59,1.92
"not my president shirt",107,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,1404987,17.64,23,378.1,11,4.26,2,16,-57,0,80,"Nov, 2024",4,645,6.15
"fenway park t shirt",97,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1333741,22.62,24,504.33,12,4.80,2,177,88,-35,-12,"Jun, 2025",0,363,2.62
"dale yeah t shirt",94,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,1141345,22.42,75,1269.34,12,4.70,1,454,84,50,-27,"Jun, 2025",0,148,4.28
"university of miami shirt",415,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,574017,20.43,26,487.63,11,4.66,1,44,-2,196,0,"Jun, 2025",4,4000,13.86
"lenny kravitz t shirt",803,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,856439,24.09,6,122.8,12,4.42,1,71,0,0,-15,"Oct, 2024",0,208,0.50
"shake it up shirt",246,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1232748,16.75,8,133.59,15,4.70,1,96,-38,0,-8,"Sep, 2023",0,882,1.44
"go gos t shirt",111,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1476802,22.63,11,226.86,12,4.78,1,70,18,0,-6,"May, 2025",6,154,1.63
"flying squirrels t shirt",289,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1309964,19.99,13,224.54,5,4.80,1,12,-37,0,-38,"Jul, 2025",0,305,2.11
"ricks cafe t shirt",121,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1220935,17.99,4,79.68,10,4.70,1,68,-55,-11,-1,"May, 2024",0,73,0.45
"punta cana t shirt",102,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1201447,16.17,12,176.66,10,4.72,1,70,-18,0,-12,"May, 2024",0,9000,2.86
"bobcats school spirit shirt",432,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,912764,18.19,9,144.35,11,4.60,1,65,-45,0,-21,"Sep, 2024",0,2000,3.74
"its time mariah shirt",107,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,618906,27,14,473.14,10,4.67,1,26,-64,0,-6,"Dec, 2023",2,114,1.28
"irish goodbye expert shirt",178,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1464225,18.16,7,133.83,10,4.88,1,115,21,100,-24,"Mar, 2025",0,469,2.31
"kid poop emoji shirt",216,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1217915,16.75,12,189.5,11,4.65,1,146,-26,126,-25,"Oct, 2024",2,243,2.04
"ovarian cancer awareness shirt",110,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1079734,16.76,6,98.58,12,4.82,1,66,214,-57,-10,"Sep, 2024",0,30000,1.47
"yacht rock captain shirt",338,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1097099,17.98,16,270.52,10,4.40,1,59,-32,0,-53,"Jul, 2025",0,322,3.03
"stealth bomber t shirt",194,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,570485,17.62,140,2526.95,7,4.34,1,12,322,0,0,-,2,1000,35.73
"broccoli the fierce shirt",69,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1251073,21.11,23,692.1,10,4.86,1,123,162,-45,-9,"Nov, 2024",0,125,1.78
"the bad guys shirt",368,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,505909,21.86,21,474.07,7,4.81,1,79,7,0,0,"Jul, 2025",2,3000,3.61
"veterans against trump t-shirt",112,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1145666,17.59,20,367.73,15,4.73,1,138,309,0,6,"Jun, 2025",1,411,2.62
