Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"sassenach shirt",258,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1257389,17.57,10,174.76,20,4.70,1,124,160,0,-12,"Feb, 2025",2,1000,0.79
"chicana shirt",261,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1178727,18.53,12,207.21,14,4.44,1,100,64,128,-40,"Jun, 2025",2,4000,1.64
"guadalupe shirt",112,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,908399,17.45,29,580.44,17,4.51,1,117,-32,0,-20,"Dec, 2024",3,677,3.25
"penta shirt",258,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",12,1207196,21.44,23,484.19,14,4.70,2,118,2645,0,0,"May, 2025",2,438,2.35
"iceman shirt",321,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1421851,21.49,3,49.17,13,4.69,1,36,-12,0,0,"May, 2024",2,229,0.31
"benfica shirt",140,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1416258,25.86,8,223.03,11,4.57,2,50,8,0,-26,"Jun, 2025",0,190,2.75
"fascist shirt",301,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,790757,17.23,31,500.93,12,4.72,1,156,1833,-16,-37,"Jun, 2025",3,423,5.24
"tyr shirt",254,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",17,1087579,35.92,21,637.75,13,4.58,2,122,30,0,-26,"Jul, 2025",2,134,3.80
"peachy shirt",196,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,1206981,17.27,25,437.05,17,4.40,2,140,-23,-62,-7,"May, 2024",2,788,2.74
"opa shirt",138,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1291627,19.65,8,141.05,14,4.80,1,80,24,-11,11,"Jun, 2025",2,1000,1.46
"montessori shirt",16,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1488718,17.94,4,58.64,10,4.20,1,25,-35,0,0,"May, 2024",2,8000,1.21
"psylocke shirt",282,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1055317,22.99,28,625.89,18,4.45,1,111,-39,0,-11,"Jul, 2025",0,102,2.23
"thunderbirds shirt",208,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",32,1169447,19.43,25,477.39,14,4.72,1,175,8,0,-6,"Jun, 2025",2,405,4.01
"techno shirt",440,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1262110,16.7,7,110.06,4,3.95,1,83,13,0,-29,"May, 2025",3,1000,2.10
"alcoholic shirt",26,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1275421,16.98,8,130.52,6,4.30,1,93,-50,0,-6,"Dec, 2024",4,50000,1.52
"pinoy shirt",285,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1199681,16.64,96,1892.2,13,4.48,1,198,-54,0,-18,"Jul, 2025",2,771,7.40
"cribbage shirt",100,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1348556,17.88,10,185.75,16,4.54,1,151,-18,43,-9,"Dec, 2024",1,227,1.04
"darts shirt",107,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",12,1141095,19.87,20,359.42,15,4.72,1,81,2,-49,-6,"Dec, 2024",4,1000,1.04
"dave shirt",90,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1083931,17.99,9,153.09,14,4.54,1,68,-54,58,-12,"Dec, 2023",4,1000,1.66
"violin shirt",106,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1416466,18.13,5,77.71,20,4.73,1,83,-20,-64,2,"Dec, 2024",2,895,0.41
"peoplekind shirt",221,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1261866,17.87,14,257.81,16,4.74,2,88,4,-29,-53,"Dec, 2024",0,125,2.34
"cuco shirt",63,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1192610,20.49,1,10.5,1,5.00,1,2,,0,-4,"Nov, 2024",1,45,0.00
"shirt dart",141,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",13,1273112,20.8,18,338.68,16,4.64,1,90,11,96,-12,"Dec, 2023",4,1000,0.83
"kahn shirt",200,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1457852,20.04,7,133.6,14,4.52,1,38,-25,0,-26,"May, 2024",2,164,0.92
"footjob shirt",43,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1098329,18.81,12,228.89,13,4.33,1,363,13,-95,-36,"Dec, 2024",0,44,1.23
"puffin shirt",209,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1171743,18.49,18,321.06,11,4.64,1,105,2,37,-5,"May, 2024",1,288,2.25
"portugal shirt",444,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,862671,16.98,17,292.32,12,4.77,1,135,33,482,-17,"Jul, 2025",3,1000,3.91
"emoticon shirt",25,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1189613,18.74,26,471.85,9,4.55,1,182,-13,0,-23,"Oct, 2024",2,362,5.44
"gaza shirt",451,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,993446,17.18,11,197.08,14,4.75,1,105,-42,300,-15,"Jun, 2025",1,428,2.16
"synthwave shirt",199,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1131816,19,16,303.35,19,4.52,1,158,-39,0,-11,"May, 2024",0,962,1.43
"luchador shirt",326,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,858912,19.86,28,551.35,20,4.67,1,130,24,571,-25,"Jul, 2025",2,6000,3.74
"milk shirt",232,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1358620,17.52,15,271.66,18,4.69,1,399,999,-60,-6,"Dec, 2024",5,4000,4.09
"f22 shirt",265,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1123800,19.17,17,313.68,18,4.49,1,186,7,28,-43,"Dec, 2024",2,233,1.18
"uzumaki shirt",324,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1319757,20.16,13,242.77,15,4.61,1,129,7,88,-27,"Dec, 2024",0,349,1.02
"dorothy shirt",224,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,1032894,20.88,24,571.44,17,4.24,1,249,-6,0,-42,"Oct, 2024",3,557,1.13
"yuri shirt",371,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1389178,18.22,11,189.3,4,4.48,1,9,1779,0,-10,"Jun, 2025",3,109,15.62
"epilepsy shirt",336,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1241321,16.34,5,76.24,16,4.55,1,131,159,-85,-47,"Mar, 2025",3,760,0.47
"cello shirt",70,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1412644,18.53,6,110.13,14,4.59,1,84,-11,0,-6,"Dec, 2024",3,30000,0.97
"paddle shirt",283,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1497274,17.98,6,105.04,14,4.60,1,54,-54,100,-17,"May, 2024",3,3000,1.98
"peacemaker shirt",735,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",16,1403917,19.77,6,104.46,9,4.19,2,27,-20,0,-19,"May, 2024",2,203,1.98
"sheep shirt",309,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1105986,16.92,11,191.35,16,4.56,1,60,22,-67,-21,"Jul, 2025",4,2000,2.34
"liberian shirt",424,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1321659,18.35,21,352.92,7,4.98,1,27,90,0,0,"Jul, 2025",2,269,10.43
"bernedoodle shirt",239,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1259049,18.56,8,128.47,14,4.75,1,88,-20,-50,-21,"Dec, 2023",0,10000,1.06
"skooma shirt",213,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,758220,18.62,15,274.82,10,4.54,1,147,7,-100,-21,"Dec, 2024",0,28,1.63
"anna shirt",130,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1408020,21.64,43,505.97,20,4.51,1,71,-41,42,-21,"Oct, 2023",3,1000,2.72
"oma shirt",214,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1157276,16.28,9,95.85,19,4.70,1,145,-18,0,-43,"May, 2025",2,608,1.39
"rubbish shirt",47,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1252198,19.62,1,17.68,12,4.80,1,12,-67,50,-11,"Oct, 2023",2,2000,0.79
"jigsaw shirt",21,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1396823,20.5,7,163.08,19,4.73,2,128,-35,-32,-6,"Dec, 2023",2,10000,1.73
"aruba shirt",135,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,876926,17.85,12,191.26,17,4.37,1,79,-24,0,-4,"May, 2024",2,926,0.87
"mosasaurus shirt",242,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,947623,19.61,175,3994.17,10,4.67,1,37,24,0,-7,"Jul, 2025",0,449,16.35
"montana shirt",311,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1201947,18.55,10,186.18,15,4.60,1,43,-48,20,-10,"May, 2024",4,10000,6.03
"armadillo shirt",191,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1242441,18.43,8,148.12,13,4.53,1,76,-22,0,-23,"May, 2024",2,239,2.18
"toto shirt",424,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,766377,23.81,23,549.77,12,4.42,1,115,95,0,-11,"Jul, 2025",3,226,5.72
"everton shirt",240,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1026407,22.9,19,502.1,9,4.28,1,61,-28,0,-9,"Jul, 2025",2,627,5.52
"blowjobqueen shirt",232,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1200389,16.79,8,136.61,14,4.60,1,104,-27,-79,-32,"May, 2024",0,40,0.92
"roof shirt",269,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1380852,16.77,3,43.3,11,4.58,1,37,61,-86,-42,"Dec, 2024",2,272,0.64
"dispatcher shirt",439,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1325591,17.11,9,141.69,13,4.44,1,91,1,100,-37,"Apr, 2025",2,549,2.32
"seagull shirt",309,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1160086,18.04,22,476.18,13,4.64,1,35,-46,0,-12,"May, 2024",3,470,1.15
"padme shirt",678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1146811,22.33,14,272.94,20,4.48,1,173,4,-95,-37,"Apr, 2025",3,174,1.41
"c10 shirt",167,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,510798,20.18,29,568.92,20,4.66,1,176,-10,39,-17,"May, 2024",2,400,2.45
"bazinga shirt",29,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,937510,20.99,19,371.7,19,4.62,1,87,-15,0,-20,"May, 2024",3,129,3.79
"ben10 shirt",254,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,962278,20.19,21,405.66,17,4.73,1,53,-13,0,-7,"Jul, 2025",0,341,3.93
"gumball shirt",398,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1255769,19.74,21,413.19,11,4.40,1,68,2,0,-31,"Jul, 2025",3,124,6.39
"hvac shirt",224,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1325542,16.98,8,135.49,17,4.66,1,90,-28,0,-19,"Dec, 2024",3,561,1.52
"jasmine shirt",162,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,988744,20.53,21,313.14,12,4.44,1,331,11,0,-30,"Oct, 2024",4,577,2.13
"skydiving shirt",99,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1305937,17.98,5,89.76,9,4.36,1,39,-23,0,-17,"May, 2024",2,1000,1.22
"philippines shirt",611,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,847369,18.16,130,2560.33,20,4.65,1,371,38,0,0,"May, 2024",2,2000,7.63
"cincinnati shirt",77,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,964870,18.98,16,298.18,16,4.36,1,98,-9,325,-8,"May, 2024",5,1000,1.84
"spot shirt",70,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1400605,17.12,4,59.06,5,4.93,1,46,,-57,-17,"May, 2024",4,30000,0.65
"dart shirt",119,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1228928,19.9,7,119.89,17,4.64,1,99,8,-17,-10,"Dec, 2024",4,1000,0.89
"morrissey shirt",90,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1314311,19.21,23,466.36,20,4.72,2,327,19,-55,-25,"May, 2025",2,275,1.38
"bobcats shirt",233,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,805843,17.28,11,172.01,9,4.54,1,75,-26,0,-6,"Sep, 2024",3,1000,3.99
"parolees shirt",93,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1378745,19.74,12,234.05,10,4.88,1,98,-28,0,-14,"Dec, 2024",0,628,2.68
"leukemia shirt",45,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1248598,17.17,9,145.75,15,4.54,1,68,17,-52,-12,"Sep, 2024",2,50000,1.99
"rem shirt",82,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,668510,22.82,14,289.95,12,4.33,1,138,72,117,34,"Jul, 2024",2,178,1.32
"fortknight shirt",125,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,926228,19.99,17,314.93,10,4.78,1,98,52,116,-17,"Jan, 2024",0,73,2.37
"quadrifoglio shirt",254,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1131952,23.49,12,287.2,16,4.60,2,126,-11,-47,-16,"May, 2024",0,49,1.27
"lineman shirt",341,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,916754,17.89,14,253.92,17,4.82,1,182,62,-47,-36,"Dec, 2023",4,1000,1.83
"ninjago t-shirt",36,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,602145,18.12,15,284.29,5,4.20,2,162,284,-55,-21,"Apr, 2025",2,352,3.63
