Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"pinball t shirt",135,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1180231,19.17,12,226.8,12,4.69,1,83,13,0,-12,"Dec, 2023",0,1000,3.22
"trap shooting shirt",138,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1362676,18.87,14,250.55,15,4.74,1,97,100,0,-6,"Dec, 2024",2,334,4.47
"celtic knot shirt",138,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1326201,17.59,5,84.85,11,4.58,1,30,-32,80,-6,"May, 2024",1,10000,0.61
"trump sucks shirt",140,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,1177281,17.32,40,648.38,15,4.38,1,319,1174,0,-11,"Mar, 2025",1,427,4.54
"devil t shirt",140,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1096674,17.21,8,123.08,14,4.42,1,91,-9,-9,-6,"Nov, 2023",4,4000,1.65
"adios bitchachos shirt",142,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1449742,16.49,4,45.48,7,4.99,1,15,-58,0,-18,"Apr, 2024",1,116,1.21
"buddy hield shirt",142,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1137993,19.66,7,155.73,8,4.95,1,49,-31,11,18,"Nov, 2023",0,72,1.42
"f4 phantom shirt",147,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1475286,19.48,5,79.03,13,4.74,1,33,-29,71,-3,"May, 2024",0,103,0.67
"sunshine toddler shirt",149,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1029480,17.47,9,164.52,12,4.73,1,158,-49,-82,-13,"Oct, 2024",0,466,0.88
"valentines dental shirt",162,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1294227,16.36,10,146.75,14,4.47,1,104,34,0,-25,"May, 2024",3,516,2.27
"crab t shirt",166,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,751310,16.53,26,420.37,13,4.61,1,96,26,106,-8,"May, 2024",3,2000,3.55
"polar seal shirt",167,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,877474,18.66,11,196.51,12,4.71,1,75,19,-50,-33,"Dec, 2024",0,450,1.76
"fascism t shirt",173,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,825937,17.72,34,597.59,7,4.73,1,23,287,0,4,"Jun, 2025",2,618,6.50
"b2 t shirt",176,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1116164,18.75,36,667.36,6,4.72,1,29,1071,0,-27,"Jul, 2025",2,471,16.47
"texas volleyball shirt",177,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,873897,20.91,24,522.8,12,4.57,1,172,-4,400,-9,"Dec, 2024",1,790,3.96
"cape verdean shirt",178,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1496796,18.33,11,190,7,4.55,1,35,-19,0,-10,"Jul, 2025",1,334,3.51
"nz rugby shirt",179,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,1196780,20.88,18,634.8,15,4.10,1,123,-36,0,-13,"Jul, 2024",0,144,2.91
"super teacher shirt",180,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",8,1364948,16.94,20,283.53,14,4.58,1,302,75,38,0,"May, 2025",2,30000,1.08
"cupcake tee shirt",180,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1228033,17.83,7,119.69,12,4.31,1,68,-26,0,-20,"Jul, 2025",0,960,2.03
"pro immigrant shirt",181,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1331920,17.52,19,319.49,9,4.77,1,46,1609,0,-26,"Jun, 2025",2,700,5.98
"crane rigger shirt",182,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,773545,20.38,6,118.79,12,4.50,1,50,-30,0,-6,"May, 2024",0,506,0.70
"bryce canyon shirt",183,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1112821,18.37,8,135.85,14,4.31,1,43,21,0,-12,"Jun, 2025",1,274,1.45
"bluudud forsaken shirt",192,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,675009,21,12,229.74,1,5.00,1,0,,0,-35,"Jun, 2025",0,17,36.29
"meat t shirt",193,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1311499,17.65,7,107.56,11,4.63,1,95,-36,48,-12,"Nov, 2023",3,60000,1.10
"a10 warthog shirt",193,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1291685,17.81,10,169.18,13,4.75,1,95,12,37,-15,"Dec, 2024",0,143,1.26
"ecuador t shirt",193,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1320873,17.08,11,146.74,13,4.46,1,137,-48,0,-12,"Jul, 2025",0,686,0.67
"stealth bomber shirt",194,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1088612,17.21,36,627.46,8,4.59,1,23,1095,0,0,"Jul, 2025",2,193,17.79
"vince polo shirt",194,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",17,1160885,81.52,12,1098.89,13,4.03,2,77,11,0,-7,"Dec, 2024",0,160,2.85
"orthodox christian shirt",199,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1305571,18.9,11,193.03,12,4.63,1,85,4,15,-33,"May, 2024",0,649,1.61
"sing t shirt",203,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1365983,20.96,7,142.46,15,4.40,1,97,12,0,-30,"May, 2024",3,20000,0.61
"i rock shirt",205,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1143890,17.21,15,234.08,13,4.65,1,138,238,60,-33,"May, 2024",4,60000,1.42
"blue devils shirt",211,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1259354,22.32,16,444.52,13,4.46,2,102,-22,0,-19,"Sep, 2024",3,4000,2.55
"immigrant support shirt",212,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,886859,17.11,22,347.78,10,4.48,1,158,1376,0,-19,"Jun, 2025",0,7000,5.31
"the beef shirt",217,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,897168,17,38,714.42,13,4.42,1,236,-13,1300,-13,"Jun, 2024",4,1000,6.87
"ping pong shirt",217,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1427411,18.08,8,131.92,12,4.67,1,65,32,-20,-2,"Dec, 2024",2,349,1.01
"cal bears shirt",224,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,818220,18,27,484.18,10,4.55,1,130,68,0,77,"Jun, 2025",2,399,4.16
"thanksgiving shirt friends",225,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,1466786,17.83,10,183.96,14,4.71,1,98,-29,0,-16,"Nov, 2024",4,20000,0.76
"michigan rivalry shirt",227,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,677035,19.87,32,626.62,11,4.69,1,290,-45,0,-27,"Jul, 2025",0,286,13.18
"castle clash shirt",227,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1225599,22.22,11,256.6,10,4.49,1,107,-39,0,-17,"Dec, 2024",0,70,1.89
"forza italia shirt",229,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,909604,18.16,24,406.63,10,4.49,1,180,3,-28,-51,"Jun, 2024",0,186,3.94
"torettos garage shirt",236,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1184914,23.16,11,250.67,11,4.70,1,93,-18,337,-22,"Dec, 2024",1,98,2.40
"24th birthday shirt",236,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1276847,17.82,8,133.73,5,4.53,1,40,71,-41,-13,"May, 2024",0,310,3.57
"lady liberty shirt",237,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1061817,17.12,26,420.22,13,4.39,1,83,2009,0,-23,"Jun, 2025",0,4000,14.10
"barcelona t shirt",239,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,818957,17.59,37,720.44,12,4.56,2,75,1,0,-23,"Jul, 2025",3,1000,4.87
"secretary emoji shirt",239,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,890538,16.63,14,231.51,15,4.58,1,60,-9,0,-14,"Apr, 2025",0,142,2.93
"toto t shirt",251,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,822806,23.61,21,511.79,11,4.35,1,117,9,0,-11,"Jul, 2025",2,205,4.85
"uc berkeley shirt",255,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,968573,17.99,19,325.33,12,4.36,1,171,44,-103,-15,"May, 2025",2,362,3.69
"the shining shirt",256,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1272711,23.08,11,235.37,13,4.53,1,112,-14,0,-26,"Oct, 2024",4,1000,1.04
"monkees t shirt",257,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",26,1403226,22.88,7,158.34,13,4.50,1,90,-21,-29,-18,"Jun, 2025",2,290,0.93
"im legal shirt",260,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1438707,16.96,29,547.31,13,4.82,1,120,162,0,-22,"Jul, 2025",2,380,5.60
"lenny kravitz shirt",273,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,938809,23.9,6,126.12,11,4.50,1,71,6,0,-16,"Oct, 2024",2,219,0.54
"pro immigration shirt",282,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1410918,16.44,11,183.39,7,4.93,1,27,1159,0,-15,"Feb, 2025",2,667,6.84
"commodore 64 shirt",288,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,1196611,21.85,10,219.44,6,4.79,1,67,27,0,21,"May, 2024",0,169,2.44
"wolves soccer shirt",291,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1232298,18.33,7,115,12,4.43,2,100,30,0,-24,"Sep, 2024",0,180,0.99
"padme amidala shirt",291,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1374538,22.99,9,198.87,12,4.50,1,86,-21,-36,-37,"May, 2024",0,159,1.50
"football brother shirt",304,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1175271,16.09,2,21.07,4,5.00,1,21,-41,0,-6,"Sep, 2024",2,50000,0.47
"tokyo drift shirt",307,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1041528,18.97,39,742.08,8,4.37,2,78,-41,52,-23,"Dec, 2024",0,235,8.73
"human resources shirt",319,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1287155,17.57,5,84.33,11,4.58,1,49,0,-14,-20,"Jul, 2025",2,584,0.70
"dale yeah shirt",321,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,796218,18.03,35,540.07,10,4.55,2,219,70,-32,-25,"Jun, 2025",2,143,5.62
"american bully shirt",322,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1338603,17.07,3,48.97,15,4.53,1,36,-39,0,-23,"Dec, 2023",1,531,0.95
"thyroid cancer shirt",324,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1452506,16.71,8,122.17,11,3.96,1,67,-6,67,-19,"Aug, 2023",2,539,1.87
"ichiro suzuki shirt",334,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",85,1140309,30.36,56,2932.48,8,4.72,2,20,78,0,0,"Jul, 2025",0,97,9.77
"sprint car shirt",344,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1347552,18.25,7,116.64,15,4.72,1,61,20,-43,-17,"Dec, 2024",2,325,1.16
"rhino 23 shirt",363,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1308068,16.99,10,180,7,4.82,1,67,-4,84,-21,"May, 2024",0,180,2.12
"correctional nurse shirt",365,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1390376,18.69,8,139.94,13,4.13,1,36,2,0,-7,"Jun, 2025",2,1000,2.04
"bad guys shirt",375,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,464937,21.7,24,536.9,8,4.79,1,89,-8,0,0,"Jul, 2025",2,9000,3.96
"texas strong shirt",376,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",22,874120,15.68,61,960.03,6,4.38,1,4,106,0,0,"Jul, 2025",2,1000,8.87
"seabrook high shirt",387,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1261477,21.57,27,610.23,8,3.28,2,26,-35,0,-7,"May, 2024",0,123,16.34
"pablo cruise t-shirt",393,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1081290,18.98,37,666.63,9,4.50,1,216,-34,-56,-8,"Aug, 2024",2,159,4.60
"russ shirt merch",410,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,1465481,16.99,18,190,9,4.15,1,4,54,0,-20,"Jul, 2025",0,146,0.63
"psalms 23 shirt",425,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,975339,18.79,6,98.49,10,4.64,1,25,10,0,-48,"Jun, 2025",2,268,1.82
"love island shirt",425,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,916286,16.53,25,427.94,7,4.70,1,37,15,0,0,"Jul, 2025",3,6000,3.42
"fairy godmother shirt",432,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1271266,19.2,15,270.85,12,4.26,1,116,0,-21,4,"May, 2024",2,546,3.93
"honey badger shirt",435,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1069843,17.97,10,172.15,15,4.79,1,76,23,52,-25,"May, 2024",2,269,1.73
"princess diana shirt",461,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,917268,22.07,7,125.58,15,4.37,1,50,-65,0,8,"May, 2024",2,144,0.92
"two time shirt",462,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1159185,18.73,24,473.52,12,4.52,1,76,11,0,0,"Jul, 2025",2,30000,1.59
"dirty dancing shirt",508,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1196592,20.01,9,166.35,13,4.78,1,76,21,783,-34,"Jul, 2025",3,347,0.92
"anuel aa shirt",1110,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,689836,23.4,7,148.06,6,3.82,1,50,-79,0,-8,"Aug, 2023",2,72,2.32
"canelo alvarez shirt",1282,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",15,1230315,21.75,17,364.93,7,4.62,1,113,64,0,-29,"Sep, 2024",3,100,5.63
"sydney sweeney shirt",1750,"Clothing, Shoes & Jewelry",Amazon,N/A,14,765227,19.99,13,271.37,13,4.43,1,390,-22,0,-6,"Dec, 2024",1,206,2.76
