Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"cranky shirt",178,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1022833,16.87,11,174.22,15,4.67,1,206,,0,-11,"Dec, 2024",2,472,3.08
"twisters shirt",229,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,1459326,23.67,15,336.3,13,4.59,1,317,,0,-12,"Aug, 2024",4,354,1.69
"jennie shirt",103,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1086568,26.32,48,1214.33,6,4.06,1,0,,-84,-6,"May, 2025",3,1000,11.85
"forsaken shirt",1300,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1119521,18.5,22,435.01,2,3.50,1,0,,0,0,"Jul, 2025",2,293,46.30
"feral shirt",1757,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",29,711317,15.56,43,682.28,17,4.59,1,237,,-62,-16,"Mar, 2025",5,3000,3.52
"tk shirt",424,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,465844,17.08,6,103.75,2,5.00,1,16,,0,0,"Aug, 2024",3,693,5.44
"secretariat shirt",230,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",15,1494347,16.49,4,59.28,9,4.85,1,6,,0,-26,"May, 2025",1,371,0.86
"ow shirt",261,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,914112,17.03,54,1035.87,13,4.30,1,42,461,0,0,-,3,178,20.22
"pope shirt",59,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,696251,17.37,41,764.71,6,4.30,1,7,-17,0,127,"May, 2025",4,691,12.99
"neurodivergent shirt",397,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1154431,16.89,21,387.22,8,4.64,1,20,-50,0,-20,"Apr, 2025",0,1000,4.69
"altruismo shirt",68,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,923286,16.64,4,73.8,2,4.83,1,3,,0,0,-,1,115,3.81
"dadtax shirt",155,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,704038,18.44,46,867.51,17,4.67,2,276,-30,0,-31,"Jun, 2025",0,114,9.89
"rbt shirt",1106,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,532822,16.94,110,1692.68,19,4.39,2,606,-24,0,-87,"Jul, 2025",2,1000,8.56
"slp shirt",1752,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,308408,15.13,82,1256.01,17,4.52,1,244,147,0,-27,"Jul, 2025",3,1000,17.30
"glizzy shirt",354,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1215099,17.56,35,721.26,3,4.94,1,42,,0,-35,"Jun, 2024",3,385,28.70
"toonces shirt",283,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1315912,15.79,9,138.12,9,3.80,1,50,58,0,-36,"Jul, 2025",2,168,6.87
"embarrassment shirt",68,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1127815,18.83,49,813.51,7,4.80,1,243,,0,-5,"Jun, 2025",4,879,2.93
"dogpool shirt",87,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1196684,22.71,8,166.49,9,4.57,1,92,,0,-10,"Aug, 2024",1,141,4.34
"helldivers shirt",193,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,909709,20.89,24,493.16,8,4.83,1,84,,157,0,"Jun, 2025",1,116,12.35
"45/47 shirt",150,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,1170845,18.66,20,313.55,1,4.40,1,0,,0,-34,"Jun, 2025",4,105,20.13
"45-47 shirt",209,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,1481130,19.38,8,162.5,8,4.98,2,37,-5,0,0,"Jun, 2025",4,1000,5.57
