Phrase,Search Volume,Category,Fulfillment,Size Tier,Variation Count,BSR,Price,Monthly Sales,Monthly Revenue,Review Count,Reviews Rating,Sellers,Last Year Sales,Sales Year Over Year,Sales Trend (90 days),Price Trend (90 days),Best Sales Period,Broad Reach Potential,Number of competing products,Sales to Reviews
pencil bow teacher shirt,339,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,10,486512,16.52,197,3368.14,7,4.81,1,74,,0,-48,"Jul, 2025",0,10000,24.21
rolling into kindergarten shirt,326,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,5,1010927,15.98,27,384.66,5,4.92,1,4,,0,0,"Aug, 2024",0,306,4.94
2nd grade era shirt,127,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,944227,15.94,29,407.52,4,5,1,28,,0,-15,"Jul, 2025",1,407,47.02
hello 5th grade shirt,360,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,809355,15.65,43,674.82,10,4.85,1,91,-12,0,0,"Jul, 2025",2,857,7.79
preschool dream team shirt,189,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,1229671,16.07,13,219.82,4,4.9,1,30,,0,0,"Jul, 2025",0,2000,16.21
prek graduation shirt boy,224,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,1474054,17.86,4,71.96,10,4.71,1,203,125,0,-29,"May, 2025",0,20000,0.61
trump daddys home shirt,23,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,907193,17.3,42,739.99,8,4.87,1,0,,0,-165,"Jul, 2025",4,259,15.3
trump we won shirt,79,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,1250078,16.99,33,624.61,9,4.8,1,0,,0,-11,"Nov, 2024",2,340,0.79
riley greene tigers shirt,297,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,1326868,24.21,21,486.81,2,5,1,0,,0,-11,"Jul, 2025",0,114,11.91
toy story auntie shirt,123,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,5,654318,20.08,75,1539.66,7,4.68,1,0,,0,-12,"Jul, 2025",0,267,21.59
fly saquon fly shirt,218,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,485303,17.63,9,164.21,2,5,1,47,,0,-14,"Feb, 2025",2,124,0.99
autistic and gay shirt,101,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,935999,16.44,21,327.51,2,5,1,0,,-10,-11,"Mar, 2025",1,362,12.08
brandon lake shirt kids,182,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,673200,17.97,54,977.55,7,4.83,1,119,,0,-22,"Jul, 2025",0,187,18.01
i love malachi shirt,1298,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,983204,15.35,8,110.25,0,-1,1,0,,0,0,-,1,222,-1
the audacity tarot shirt,146,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,912955,17.65,35,585.45,5,4.65,1,33,,0,-1,-,0,119,46.14
big dumper mariners shirt,439,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,58,393070,32.14,114,4748.72,7,4.64,1,45,,0,5,"Jul, 2025",1,112,37.68
kids pride shirt girls,145,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,11,890472,15.48,116,1548.75,11,4.73,1,51,45,0,0,"Jun, 2025",0,50000,19.27
jazz chisholm yankees shirt,237,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,60,1166424,24.42,27,626.8,3,4.8,1,0,,0,-20,"Jul, 2025",0,149,12.07
girls monster truck shirt,360,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,3,574286,16.99,132,2365.02,18,4.65,1,353,,0,-29,"Jul, 2025",2,2000,9.34
happy fri yay shirt,32,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,8,608772,15,91,1499.21,16,4.6,1,86,18,0,0,"Jul, 2025",2,5000,10.18
rolling fatties cat t-shirt,228,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,1407782,16.9,10,164.77,10,4.85,1,9,-60,0,-34,"Jul, 2025",0,253,4.98
trump 45-47 tee shirt,61,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,7,1235704,16.11,19,287.27,3,4,1,0,,0,0,"Jun, 2025",2,1000,28.47
happy fri-yay teacher shirt,16,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,6,838976,15.76,83,1355.61,15,4.64,1,50,,0,0,"Jul, 2025",1,242,7.13
defiant since 1776 t-shirt,238,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,1228751,17.63,26,448.47,5,3.96,1,0,,0,-12,"Jun, 2025",0,101,15.65
father mows best t-shirt,126,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,2,1001381,16.76,33,606.03,16,4.85,1,310,40,0,0,"Jun, 2025",1,470,8.81
cruise squad 2025 t-shirt,111,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,14,951482,16.08,20,307.74,7,4.65,1,53,,0,3,"Jan, 2025",0,1000,5.39
dancing and coffee shirt,170,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,3,1456588,17.07,15,226.59,4,4.89,1,36,,0,-7,"May, 2025",2,766,2.07
rainbow brite t shirt,59,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,1,1021928,22.3,18,409.12,14,4.79,2,190,,0,-12,"Jun, 2025",1,200,3.51
kane brown concert shirt,113,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,973134,21.99,28,621.51,10,4.68,1,177,,-30,-8,"May, 2025",1,136,2.95
boys 2nd grade shirt,461,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,2,231631,16.16,50,790,10,4.9,1,47,-3,0,0,"Jul, 2025",3,4000,9.7
fri yay teacher shirt,735,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,4,687535,16.19,16,234.02,7,4.82,1,77,,0,-23,"Sep, 2024",2,357,3.9
first grade era shirt,24,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,1224623,15.54,16,233.9,7,4.52,1,125,,0,-47,"Aug, 2024",2,627,3.84
toys before boys shirt,112,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,1413776,16.82,16,281.35,6,4.82,1,57,,-55,-14,"Mar, 2025",1,109,3.29
chest nuts couples shirt,183,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,3,1121989,15.54,1,15.24,10,4.52,1,59,,0,-24,"Nov, 2024",3,7000,0.42
4th grade era shirt,68,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,699806,15.68,13,193.32,9,4.8,1,228,,0,-30,"Aug, 2024",2,398,1.51
trump assassination t shirt,54,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,9,1496415,18.43,5,96.31,12,4.85,1,98,,0,-8,"Jul, 2024",2,185,1.47
michelob ultra trump shirt,45,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,481230,18.1,258,4671.39,13,4.49,1,439,,0,0,"Jun, 2025",2,237,124.1
my tummy hurts shirt,735,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,1140276,18.98,13,254.16,3,5,1,10,,0,-24,"Dec, 2024",2,288,14.26
mommys little meatball shirt,206,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,22,1014002,15.58,26,279.43,17,4.9,1,4,-87,0,0,"Jul, 2025",2,140,0.01
threes company t shirt,403,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,1250900,20.42,21,418.84,5,4.48,1,58,,178,-33,"Jun, 2025",1,1000,5.69
mother baby nurse shirt,612,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,1078339,16.41,8,132.41,7,4.58,1,18,-28,0,0,"Jul, 2025",2,2000,1.91
boys 4th grade shirt,425,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,251402,16.72,41,652.25,11,4.79,1,43,-19,0,0,"Jul, 2025",3,4000,24.18
duke nothing easy shirt,112,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,4,699799,21.69,33,721.06,6,4.49,2,39,-10,0,-31,"Apr, 2025",1,64,13.27
4th grade shirt boy,1150,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,205654,17.06,53,850.9,12,4.79,1,49,22,0,0,"Jul, 2025",3,4000,25.95
teacher field day shirt,208,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,8,897316,16.49,29,444.31,12,4.66,1,339,3295,-82,68,"May, 2025",2,30000,3.49
benson boone shirt kids,388,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,523338,18.11,62,1150.29,11,4.56,1,0,,0,0,"Jun, 2025",2,237,21.61
emotional support boyfriend shirt,390,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,7,1324113,16.99,124,1790.5,20,4.36,2,74,-45,0,-30,"Jul, 2025",0,255,9.48
candy cane girls shirt,190,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,1,1399315,15,9,104.96,19,4.79,1,281,34,0,18,"Dec, 2024",3,492,0.57
registered behavior technician shirt,157,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,1103439,17.44,9,145.38,3,3.2,1,13,-46,0,-16,"Jun, 2025",0,380,4.98
progress over perfection shirt,1312,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,5,621028,16.32,83,1359.06,15,4.4,1,50,-12,0,0,"Jul, 2025",0,192,25.43
abolish ice t shirt,294,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,925679,16.29,58,1062.51,7,4.64,1,112,,0,-33,"Jun, 2025",0,2000,18.68
kids lainey wilson shirt,86,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,1,429495,22.45,76,1584.97,20,4.5,1,561,,107,-13,"Dec, 2024",2,266,8.65
4th grade shirt boys,508,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,206308,16.73,54,814.82,13,4.76,1,57,12,0,-31,"Jul, 2025",3,4000,19.1
class of 2037 shirt,123,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,977598,17.98,11,198.13,15,4.73,1,675,,0,-16,"Aug, 2024",2,319,1.08
boys field day shirt,103,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,6,1460898,15.17,9,108.55,12,4.5,1,103,60,0,-14,"May, 2025",1,30000,1.91
resident alien t shirt,358,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,11,1102934,19.82,26,507.45,7,4.87,1,44,,0,69,"Jul, 2025",1,318,5.92
he is rizzen shirt,210,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,1313924,16.1,26,405.73,16,4.86,1,368,,-28,-29,"Apr, 2025",2,107,4.04
field day teacher shirt,251,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,3,896281,15.92,14,203.73,9,4.7,1,146,5872,0,-10,"May, 2025",2,30000,1.69
riley green t shirt,1738,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,874062,21.71,27,546.1,6,4.73,1,94,,0,-29,"Jul, 2025",0,247,12.49
5th grade girl shirt,248,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,225382,16.68,74,1225.34,5,4.8,1,65,18,0,-11,"Jul, 2025",3,60000,47.4
chris brown shirt white,221,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,30,148419,16.47,42,663.45,6,4.2,1,59,,0,0,"Jun, 2024",1,2000,11.38
4th grade girls shirt,597,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,139668,17.73,150,2724.58,11,4.72,1,197,28,0,-11,"Jul, 2025",3,4000,48.08
grandma est 2025 shirt,90,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,11,1398603,19.19,78,1331.94,13,4.85,1,80,,-51,-33,"May, 2025",0,915,6.7
benson boone kids shirt,144,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,473605,17.37,39,696.42,5,4.62,1,0,,0,0,-,2,214,22.97
joe dirt fireworks shirt,141,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,18,417403,16.77,504,8405.24,12,4.33,1,254,39,0,0,"Jun, 2025",2,253,89.46
field day t shirt,45,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,5,1098337,15.95,11,155.87,11,4.77,1,194,3295,-132,68,"May, 2025",1,4000,1.25
dog pool shirt deadpool,124,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,1234350,22.77,7,151.05,11,4.63,1,168,,0,-9,"Aug, 2024",0,161,3.41
first grade shirt boy,612,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,2,181925,16.86,84,1335.77,18,4.84,1,165,28,0,0,"Jul, 2025",4,10000,40.12
5th grade girls shirt,405,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,0,293743,17.06,61,989.84,7,4.84,1,40,-34,0,-11,"Jul, 2025",3,4000,57.02
type o negative shirt,2205,"Clothing, Shoes & Jewelry",Amazon,Large Standard-Size,2,662584,23.67,35,817.63,16,4.69,2,110,-43,31,5,"Jul, 2025",2,126,8.61
