Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"the rock final boss shirt",304,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1378688,16.6,7,107.55,4,5.00,1,6,,-74,-32,"Apr, 2025",1,164,2.62
"play is learning teacher shirt",1745,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,541119,16.91,69,1037.54,12,4.29,1,291,,0,0,"Jul, 2025",0,348,13.64
"go ahead call hr shirt",434,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1423160,16.45,6,85.75,4,4.81,1,0,,0,-21,"Mar, 2025",0,1000,2.12
"got to silly goose shirt",108,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,695661,17.14,85,1299.42,9,4.52,1,0,,0,-12,"Apr, 2025",2,368,12.85
"trump gulf of america shirt",333,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,572873,17.79,218,4457.27,12,4.09,1,180,103,0,0,"Jul, 2025",3,345,74.31
"4th of july shirt democrat",179,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1139195,17.31,107,1881.21,4,4.47,1,33,264,0,0,"Jun, 2025",2,747,47.32
"my car my choice shirt",381,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,325465,16.49,20,370.26,3,4.60,1,0,,-64,-16,"May, 2025",0,564,12.28
"chris brown t shirt amazon",462,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",49,91114,19.98,275,6114.18,20,4.05,1,46,,0,-14,"Jun, 2024",0,876,13.43
"fourth of july shirt liberal",142,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,481881,17.37,441,7924.52,7,4.53,1,130,678,0,-23,"Jun, 2025",2,6000,135.34
"fuck trump sign language shirt",66,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,728722,17.76,46,808.07,10,4.61,1,6,2,0,9,"Jun, 2025",0,234,8.95
"the doge father t shirt",127,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,1384313,16.61,12,201.08,14,4.60,1,0,,-105,-17,"Jun, 2025",0,172,4.22
"hello 2nd grade shirt girls",735,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,158292,16.54,178,2719.98,8,4.33,1,75,223,0,0,"Jul, 2025",2,970,37.01
"fantastic four t shirt 2025",283,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,131591,22.65,662,14986.23,20,4.61,1,191,527,0,-30,"Jul, 2025",0,233,160.34
"elephant and piggie shirt kids",64,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1468943,20.24,17,264.53,2,3.75,1,0,,-9,-21,"Mar, 2025",0,104,21.18
"all are welcome here shirt",268,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,1280484,17.15,40,648.94,15,4.60,1,34,-28,0,0,"Mar, 2025",0,2000,7.57
"mardi gras shirt for girls",58,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,1249857,17.07,7,109.95,15,4.76,1,74,,0,-1,"Feb, 2025",3,1000,2.13
"liberal 4th of july shirt",180,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,1074409,16.77,105,1824.02,7,4.68,1,98,479,0,0,"Jun, 2025",3,1000,42.11
"3rd grade shirt for girls",7697,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,128643,16.99,273,4299.48,9,4.68,1,101,-12,0,0,"Jul, 2025",3,4000,64.75
"cat lady tarot card shirt",18,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1083260,17.74,22,402.42,8,4.70,1,104,,30,-18,"Jun, 2025",1,20000,3.29
"descendants rise of red shirt",417,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,335042,22.99,98,2214.93,14,4.70,1,493,,0,-23,"Oct, 2024",2,228,10.81
"fourth grade shirt for girls",26,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,236188,15.79,65,1058.98,10,4.76,1,156,79,0,0,"Jul, 2025",2,2000,22.71
"chicken 4th of july shirt",78,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1001086,15.99,25,386.91,1,5.00,1,8,,0,-169,"Jun, 2025",2,730,-1.00
"benson boone shirt for girls",61,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",24,367136,16.85,93,1655.59,11,4.82,1,0,,0,-2,"Jul, 2025",1,103,23.17
"trump busch light hunting shirt",160,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1372581,24.38,22,552.43,4,4.71,2,16,6,0,-31,"Jul, 2025",2,114,18.12
"trump miller lite hunting shirt",151,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1001584,18.38,46,892.89,8,4.80,1,84,,0,-17,"Jun, 2025",0,78,16.03
"thug life cowboy trump shirt",182,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,1247258,19.04,21,384.85,9,4.75,1,73,,0,-23,"Nov, 2024",1,238,12.34
"horrors in this house shirt",365,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1164838,16.97,1,17.96,3,4.77,1,8,,0,0,-,2,450,0.73
