Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"altruismo house shirt",510,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,851521,17.49,6,106.06,3,4.58,1,3,,0,0,"Oct, 2024",0,112,4.52
"western barbie shirt",112,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",8,977134,21.99,162,3053.93,15,4.60,1,54,,0,-17,"Jul, 2025",0,300,11.40
"kamala tim shirt",139,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1265353,18.32,7,129.77,14,4.63,1,0,,0,-11,"Oct, 2024",2,233,0.33
"harris kelly shirt",170,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,870759,19.99,18,362.58,6,4.10,1,0,,38,15,"Nov, 2024",0,30000,3.03
"bow football shirt",70,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1498337,16.48,5,80.3,5,4.77,1,0,,0,-19,"Sep, 2024",2,785,1.33
"trump western shirt",98,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1400942,16.93,14,218.83,5,4.54,1,24,,50,-10,"Nov, 2024",2,338,5.05
"skibiti rizzmas shirt",87,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1050121,15.36,11,186.41,20,4.73,1,0,,0,-10,"Dec, 2024",1,151,1.73
"inanimate insanity shirt",170,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,921041,18.32,21,383.01,3,4.96,1,0,,0,-25,"Dec, 2024",0,53,8.97
"cougar gf shirt",72,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,604801,18.13,60,1165.1,4,3.60,1,11,,73,-1,"Jun, 2025",1,2000,27.30
"paul skenes shirt",420,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,706950,26.75,26,698,15,4.45,1,278,,-5,-16,"Jul, 2024",1,1000,3.54
"experienced cockhandler shirt",117,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1214208,18.65,56,1018.38,10,4.73,1,275,,0,-21,"Dec, 2024",0,206,7.71
"chappell roan shirt",1300,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,589891,19.74,98,2017.54,13,4.62,2,481,,0,120,"Jun, 2025",2,124,11.64
"hell divers shirt",22,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,658116,20.89,40,823.48,11,4.86,1,106,,157,3,"Jun, 2025",1,167,16.08
"capybara birthday shirt",432,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1016227,16.91,14,237.83,2,4.71,1,17,,0,-20,"Mar, 2025",0,1000,13.65
"skinidi rizzmas shirt",123,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1417725,16.07,4,55.09,13,4.73,1,0,,0,4,"Dec, 2024",0,827,0.60
"smut reader shirt",240,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1493182,16.97,9,153.48,6,4.84,1,14,,-84,-16,"May, 2025",0,7000,2.82
"2025 graduation shirt",142,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,838475,18.09,25,470.05,17,4.53,1,74,,-81,8,"May, 2025",5,10000,2.95
"cat gang shirt",444,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,483830,17.58,107,1925.84,13,4.77,1,19,-27,0,0,"Jul, 2025",1,2000,5.61
"theo huxtable shirt",447,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1493818,18.19,0,-,0,-1.00,1,3,,0,0,-,0,49,-1.00
"korn elote shirt",215,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1109178,20.84,47,1092.92,7,4.85,2,111,,0,-29,"Jan, 2025",2,114,10.39
"sal frelick shirt",107,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",72,1230229,30.77,28,1503.97,16,3.50,1,16,,0,0,-,0,991,3.89
"dad shirt milk",167,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,811246,17.5,113,2010.66,20,4.69,2,94,,0,-39,"Jun, 2025",3,1000,3.84
"big dumper shirt",257,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,400605,28.57,112,3254.56,11,4.60,1,178,143,0,-67,"Jul, 2025",2,167,34.92
"dilly dally shirt",177,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1344016,16.61,15,236.98,2,4.65,1,12,,0,4,"May, 2025",2,4000,6.20
"all saints shirt",354,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",17,420931,83.69,59,4924.24,6,4.83,1,0,,0,0,"Jul, 2025",3,598,17.48
"oasis tee shirt",91,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,430193,23.89,173,4312.02,13,4.49,2,27,62,0,-18,"Jul, 2025",1,348,26.53
"doge tee shirt",21,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1151032,16.7,6,86.36,20,4.64,1,14,103,-120,-13,"Feb, 2025",0,1000,0.35
"gangster cat shirt",420,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,746270,17.65,43,771.81,10,4.70,1,25,47,0,0,"Jul, 2025",1,414,1.69
"spider mom shirt",385,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,769947,17.44,38,598.5,18,4.45,1,0,,0,-33,"Jul, 2025",1,662,15.46
"righteous gemstones shirt",311,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",13,1117575,24.08,48,1052.45,17,4.71,2,119,,0,-27,"May, 2025",2,148,6.81
"blackpink t shirt",152,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,404857,19.21,91,1854.73,7,4.25,1,6,,0,3,"Jul, 2025",2,314,19.39
"american mama shirt",251,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,1337495,15.67,64,750.68,9,4.40,1,136,,0,0,"Jun, 2025",2,10000,7.09
"bow teacher shirt",150,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",13,383186,16.44,156,2507.11,9,4.91,2,272,,0,-11,"Jul, 2025",2,2000,26.43
"trump assinate shirt",189,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,510384,16.61,117,1851.03,16,4.50,1,73,,0,-7,"Jun, 2025",2,360,65.11
"checkered teacher shirt",435,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,646066,16.81,110,1755.85,12,4.83,1,32,,0,0,"Jul, 2025",0,1000,9.03
"trump blood shirt",275,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1067673,16.91,96,1584.88,9,4.63,1,78,,0,-15,"Jun, 2025",1,860,53.42
"senior 2025 shirt",242,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1200106,16.73,6,83.17,17,4.71,1,327,,-136,-17,"May, 2025",4,4000,0.73
"autism meme shirt",206,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,709336,21.97,54,1204.98,16,4.82,1,315,,-62,-12,"Dec, 2024",1,9000,20.15
"trump hillbilly shirt",43,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1343574,17.31,18,319.02,19,4.87,1,0,,0,4,"Aug, 2024",2,3000,1.35
"candy crew shirt",123,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1335585,16.31,10,162.63,5,4.24,1,0,,0,-10,"Oct, 2024",2,1000,3.03
"trump cats shirt",64,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1301845,16.89,8,126.49,12,4.36,1,0,,0,-12,"Sep, 2024",3,483,1.45
"trump shirt mcdonalds",47,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,957401,16.47,75,1250.03,3,4.33,1,18,,0,0,"Nov, 2024",2,329,86.21
"aqua tofana shirt",444,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1186667,16.45,2,25.17,14,4.40,1,10,-54,0,0,-,1,803,0.55
"feral wife shirt",375,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",50,994923,15.36,24,311.4,11,4.13,2,53,-4,0,0,"Jul, 2025",1,409,14.70
"skibbidi toilet shirt",37,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,970333,17.23,15,232.75,13,4.70,1,0,,0,-14,"Dec, 2024",0,117,3.90
"western trump shirt",19,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1373698,17.04,13,207.61,4,4.64,1,20,,50,-10,"Nov, 2024",2,408,5.78
"badass skeleton shirt",35,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,625939,23.13,65,1607.86,10,4.88,1,0,,0,4,"Dec, 2024",0,479,15.45
"shane gillis shirt",403,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,711474,19.13,34,667.42,4,4.93,1,122,,-46,-26,"Apr, 2025",0,151,9.72
"godzilla birthday shirt",387,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,624519,16.98,40,665.7,8,4.85,1,91,,0,-33,"Jul, 2025",0,286,18.58
"paige buckets shirt",127,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,487194,30.11,70,2088.53,13,4.70,1,12,,0,0,"Jul, 2025",0,78,14.02
"smutty book shirt",331,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,985561,17.73,11,180.14,8,4.78,1,39,,-84,-15,"May, 2025",0,299,2.30
"ibrahim traore shirt",136,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1264615,19.42,11,197.38,5,4.88,1,0,,0,-14,"May, 2025",1,139,6.06
"fuck ice shirt",612,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,759653,17.67,31,520.94,4,4.52,1,30,,0,0,"Jun, 2025",2,249,28.12
"blue lock shirt",865,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",33,555161,19.86,111,2239.91,10,4.65,2,220,563,0,-8,"Jul, 2025",3,5000,68.55
"trump pride shirt",142,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,900392,18.48,282,5321.55,3,4.33,1,0,,0,0,-,2,1000,195.11
"school nurse shirt",3923,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,284174,16.4,194,3109.24,16,4.49,1,38,-45,0,-21,"Jul, 2025",3,7000,63.57
"dirty heads shirt",252,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1392885,18.44,17,288.96,5,3.79,1,41,,0,-26,"Jul, 2024",2,239,4.75
"rudolph christmas shirt",46,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,687487,16.49,1,8.88,2,4.50,1,0,,-71,-18,"Dec, 2024",0,429,0.32
"oasis t shirt",3288,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,304827,24.45,113,2844,8,4.64,1,16,68,0,-18,"Jul, 2025",3,381,35.18
"death stranding shirt",343,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1022429,25.33,28,702.56,2,3.67,1,17,,0,2,"Jul, 2025",2,101,23.46
"doge t shirt",98,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1141711,17.87,7,131.52,20,4.61,1,0,,-120,-13,"Feb, 2025",3,1000,0.47
"usos t shirt",253,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,365602,17.9,92,1530.45,15,4.65,1,482,,0,-28,"Jul, 2025",2,90000,11.34
"daddy home shirt",134,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",91,1088883,16.84,16,278.5,14,4.73,1,0,,0,0,-,5,2000,2.12
"texas softball shirt",236,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1068254,23.99,105,2140.62,15,4.55,2,41,,0,-40,"Jun, 2025",2,787,6.71
"apple teacher shirt",395,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",13,373194,17.1,123,1883.96,9,4.93,1,64,150,0,-10,"Jul, 2025",2,884,17.75
"gorilla tag shirt",678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,562866,17.51,52,997.93,10,4.79,1,86,,0,-20,"Jul, 2025",2,181,24.91
"headstart teacher shirt",412,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1036906,16.36,12,185.33,4,4.84,1,76,,0,0,-,0,387,4.21
"ghost cat shirt",360,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",21,753176,15.21,28,416.05,20,4.63,1,422,-14,0,-17,"Oct, 2024",1,916,8.85
"glizzy gobbler shirt",864,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,855078,17.99,12,217.84,3,4.96,1,19,,0,-35,"Jul, 2025",0,199,7.80
"trump jailbird shirt",143,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,653217,18.22,71,1254.44,7,4.43,1,0,,0,-17,"Aug, 2024",0,287,16.04
"retirement teacher shirt",159,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,858203,17.55,21,352.45,9,4.39,1,9,68,-98,-13,"May, 2025",3,60000,3.79
"im overstimulated shirt",260,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1101738,17.8,46,865.01,17,4.68,1,17,,0,-19,"Dec, 2024",2,204,4.52
"astro bot shirt",349,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,944637,21.39,35,723.2,7,4.41,1,0,,211,-14,"Jul, 2025",2,166,9.95
"pumpkin bow shirt",22,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,1395137,15.73,6,86.49,7,4.67,1,145,,0,0,"Oct, 2024",1,442,2.38
"teacher pencil shirt",344,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,486169,16.32,237,3710.46,12,4.82,1,313,,0,-8,"Jul, 2025",2,2000,21.39
"feral toddler shirt",184,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",23,684800,15.45,53,787.63,8,4.92,1,158,,0,0,"Jun, 2025",3,446,29.87
"guido cars shirt",38,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,968749,21.24,24,407.65,3,4.90,1,27,,50,-11,"Jun, 2025",0,166,7.97
"yankees soto shirt",61,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1330794,26.75,18,454.87,14,4.59,2,208,,17,-26,"Oct, 2024",2,274,6.50
"trump superbowl shirt",74,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,537758,17.42,300,5395.19,16,4.59,1,31,,0,6,"Jun, 2025",0,265,166.45
"severance t shirt",191,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",39,1166413,18.49,23,528.82,11,4.67,1,59,1645,0,-25,"Mar, 2025",0,760,2.93
"grad mom shirt",164,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1286703,17.2,13,217.32,15,4.62,1,93,,0,-35,"May, 2025",2,4000,3.16
"pencil shirt teacher",351,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,491548,15.92,234,3662.26,14,4.76,1,302,,0,0,"Jul, 2025",2,50000,22.68
"diddy christmas shirt",88,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,943021,19.08,72,1772.4,17,4.83,1,0,,0,-20,"Dec, 2024",0,142,2.52
"sigma shirt kids",132,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,809959,17.35,10,157.33,8,4.76,1,24,,48,-39,"Dec, 2024",1,10000,1.88
"graduation 2025 shirt",81,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,879315,18.14,26,493.62,18,4.56,1,137,,-81,0,"May, 2025",5,10000,1.73
"hospital christmas shirt",89,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1323690,15.98,3,41.74,7,4.74,1,111,,0,-12,"Dec, 2024",0,1000,0.78
"speech pathologist shirt",543,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",8,415663,16.85,85,1383.77,6,4.69,1,103,147,0,0,"Jul, 2025",2,1000,38.88
"fiesta shirt kids",162,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1034735,15,19,301.68,14,4.77,1,431,17,0,-2,"May, 2025",2,100000,6.29
"trump shirt pink",126,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,959372,15.61,16,258.12,15,4.88,1,69,,0,-12,"Nov, 2024",3,60000,3.45
"kinging t shirt",204,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,503215,17.68,190,2993.48,20,4.19,1,45,,0,0,"Jun, 2025",6,354,11.49
"juice world shirt",678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",42,728397,20.65,129,2724.38,14,4.01,2,0,,0,0,"Jul, 2025",2,103,9.59
"korn band shirt",201,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,375508,24.06,89,2183.43,13,4.72,2,95,467,0,-8,"Jul, 2025",2,514,9.73
"groovy christmas shirt",95,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1185329,17.13,16,266.59,8,4.90,1,214,,0,9,"Nov, 2024",0,2000,1.95
"homosexual tendencies shirt",152,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1448010,18.27,57,1285.29,15,4.77,1,44,,0,4,"Jun, 2025",1,142,5.76
"first cruise shirt",49,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1279178,16.55,11,177.93,3,4.97,1,12,,0,-46,"Jul, 2025",2,1000,8.60
"wolf shirt funny",147,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,484844,17.7,77,1355.9,15,4.58,1,523,,73,-27,"Mar, 2025",1,1000,32.96
"skeleton meme shirt",276,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,606839,22.34,55,1307.22,13,4.83,1,148,,0,-2,"Jul, 2025",1,838,17.97
"womans volcom shirt",206,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",28,1086139,25.21,124,3065.46,11,4.34,2,83,143,0,0,"Jul, 2024",0,322,17.91
"birthday cruise shirt",803,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,780518,16.22,29,430.61,10,4.68,1,58,21,0,-22,"Jul, 2025",3,7000,9.96
"sister baseball shirt",53,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",8,643416,15.28,65,788.37,20,4.69,1,510,130,0,-23,"Jul, 2025",3,4000,13.23
"la migra shirt",259,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,865472,18.13,32,572.9,3,4.55,1,28,,0,0,"Jun, 2025",2,148,29.74
"deadpool dog shirt",100,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1215281,22.74,5,106.7,13,4.53,1,168,,0,-10,"Aug, 2024",1,148,2.48
"amalfi coast shirt",165,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,704058,17.66,97,1625.04,8,4.24,1,153,,0,-35,"May, 2025",0,433,20.14
"rampage game shirt",146,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,316333,16.99,101,1701,1,5.00,1,0,,0,0,"Jun, 2025",0,95,100.77
"toddler crayon shirt",71,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,893435,18.06,13,221.3,5,4.47,1,47,,0,2,"May, 2025",1,217,4.49
"cat call shirt",77,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1394582,17.55,63,1129.67,8,4.75,1,3,-58,0,-1,"Jul, 2025",1,463,17.00
"sigma rizzler shirt",61,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1210042,17.61,19,319.66,5,4.82,1,0,,-27,-8,"Dec, 2024",0,5000,6.08
"fafo t shirt",54,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,678552,18.55,34,655.35,8,4.40,1,17,-25,0,0,"Jun, 2025",1,1000,14.72
"feral kids shirt",143,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,655113,16.21,63,958.86,6,4.55,1,97,,0,-16,"May, 2025",3,1000,55.37
"retro trump shirt",64,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,432203,16.46,157,2790.96,20,4.71,1,125,-40,0,-12,"Jun, 2025",1,1000,49.94
"chappelle roan shirt",241,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,960475,17.88,11,200.06,7,4.50,1,115,,0,-44,"Dec, 2024",2,36,2.50
"resident alien shirt",543,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,1191297,19.85,22,425.34,6,4.56,1,31,,0,69,"Jun, 2025",2,388,5.76
"benson boone shirt",4909,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,363530,17.71,41,729.26,5,4.62,1,0,,0,0,"Jul, 2025",3,254,19.53
"toaster bath shirt",93,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1230017,17.37,24,402.56,9,4.77,1,20,,0,-3,"Apr, 2025",1,149,7.63
"pencil bow shirt",408,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,304515,16.84,201,3399.56,9,4.79,1,19,,0,-48,"Jul, 2025",2,922,30.14
"trump mcdonald shirt",165,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,803234,16.91,70,1184.22,12,4.65,1,78,,0,-30,"Nov, 2024",2,202,41.31
"trump bleeding shirt",19,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,441361,17.39,287,5107.76,20,4.52,1,145,,0,-16,"Jun, 2025",0,346,72.45
"graduate mom shirt",124,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,873447,17.99,36,643.81,14,4.35,1,0,,-79,14,"May, 2025",4,4000,2.48
"sedan hussein shirt",59,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,776151,18.49,8,145.02,2,5.00,1,0,,-67,-34,"Dec, 2024",0,53,7.00
"throat goat shirt",125,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1188768,16.19,7,99.46,3,5.00,1,0,,-8,-22,"Apr, 2025",2,243,7.10
"pencil teacher shirt",351,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",12,573673,15.72,223,3442.6,12,4.82,2,335,,0,-8,"Jul, 2025",2,2000,20.48
"dandadan t shirt",54,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,793530,25.73,52,1449.92,12,4.10,1,0,,156,3,"Jun, 2025",0,203,6.39
"okc finals shirt",91,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",41,343897,22.05,281,6902.95,16,4.68,1,0,,0,81,"Jun, 2025",2,103,47.88
"bigfoot america shirt",76,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,996915,18.39,158,2907.93,6,4.04,1,56,-42,0,0,"Jun, 2025",0,520,73.28
"supertuna jin shirt",221,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1212442,21.74,27,525.42,2,3.00,1,26,,0,0,"Jul, 2025",0,61,21.31
"senior year shirt",344,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,479868,17.87,26,461.42,8,4.83,1,13,-24,0,-23,"Jul, 2025",2,50000,13.50
"sally o'malley shirt",245,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,1223376,16.53,59,870.08,12,4.80,2,4,,0,-32,"Jun, 2025",2,134,5.19
"cat biscuits shirt",139,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1052447,17.08,35,593.85,14,4.50,1,13,-71,0,-34,"Jun, 2025",0,202,14.62
"sasquatch merica shirt",198,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,1282259,17.31,481,8931.58,17,4.25,2,802,207,0,0,"Jun, 2025",1,399,32.51
