Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"mexican maga shirt",218,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1013556,18.13,38,625.93,20,4.66,1,178,561,105,-15,"Feb, 2025",2,474,5.80
"subtle lesbian shirt",98,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1434667,16.92,20,306.25,9,4.58,1,118,-42,0,-6,"Jun, 2025",0,517,5.54
"funny autism shirt",135,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,649157,16.87,29,482.58,8,4.64,1,68,-22,0,-37,"Jul, 2025",2,50000,9.08
"uss liberty shirt",106,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1284917,19.99,15,284.35,7,4.50,1,79,,-33,3,"Dec, 2024",1,146,5.53
"pritchard t shirt",17,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,1427477,23.49,1,12.67,1,4.00,1,31,,-128,-16,"Apr, 2025",0,500,1.48
"sugar husband shirt",281,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1390977,15.99,21,281.34,10,4.76,2,32,34,0,0,"Jun, 2025",0,198,3.36
"malcolm todd shirt",291,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",33,620618,16.99,84,1290.74,7,4.70,1,85,117,0,-11,"Jun, 2025",1,180,15.67
"oakley golf shirt",184,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",44,746254,56.73,43,2207.43,19,4.46,2,363,-22,0,0,"Jul, 2024",3,302,4.22
"35th birthday shirt",141,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1186992,16.71,24,354,9,4.85,1,26,-39,0,-23,"May, 2024",1,1000,3.43
"primus t shirt",612,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,744282,27.24,19,485.94,14,4.68,2,151,21,0,0,"Dec, 2024",1,536,1.14
"shake bake shirt",155,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,921720,17.92,45,815.98,12,4.32,1,138,-28,0,-20,"Jun, 2025",3,178,26.90
"instructional coach shirt",1150,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,868477,17.07,10,162.68,6,4.66,1,38,20,0,-17,-,0,459,4.39
"kids bop shirt",412,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,637496,20,96,1912.68,12,4.46,1,326,13,0,-12,"Jul, 2025",2,151,10.50
"my boyfriend shirt",112,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,536204,15.53,76,1014.54,18,4.67,1,236,-29,0,0,"Jul, 2025",4,6000,30.08
"anti fascist shirt",80,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,646668,17.99,43,760.17,11,4.75,1,26,188,0,-33,"Jun, 2025",2,258,10.00
"emergency room shirt",187,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,882193,18.39,35,615.68,11,4.53,1,233,-11,64,-21,"Jul, 2025",2,1000,6.40
"loded diaper shirt",51,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,439646,26,4,108.66,3,5.00,1,50,43,0,-17,"Oct, 2024",1,51,2.26
"girls columbia shirt",227,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",63,692957,17.34,87,1584.85,7,4.69,2,282,46,75,-24,"Jul, 2025",2,708,25.18
"happy pappy shirt",99,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1393003,19.17,27,518.97,12,4.95,1,52,-70,0,2,"Jun, 2025",0,393,8.57
"need prayer shirt",454,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",16,830379,16.06,33,530.29,9,4.21,2,14,5,0,-3,"May, 2025",2,456,5.24
"kids softball shirt",298,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,713077,16.31,62,1058.37,17,4.80,1,226,148,-90,-17,"May, 2025",1,9000,5.62
"lego mom shirt",182,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1065208,17.03,16,277.04,14,4.55,1,124,-2,0,-34,"Jul, 2025",1,291,5.01
"coke shirt kids",44,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,803046,21.69,21,455.53,9,4.61,1,201,263,0,-28,"Oct, 2024",1,184,4.77
"crambone t shirt",100,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,761026,17.46,21,376.23,12,4.80,1,111,41,61,-7,"May, 2025",1,101,4.49
"sabrina ionescu shirt",444,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,730024,25.33,84,1894.38,14,4.83,2,212,-29,0,-17,"Jul, 2025",0,252,8.34
"sleep theory shirt",165,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,821896,27.24,39,966.82,14,4.74,2,338,-49,-18,-46,"Jun, 2025",1,150,3.74
"lebron shirt funny",141,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",13,967352,19.76,82,1874.82,13,4.41,1,223,27,-68,0,"May, 2025",1,379,18.70
"olympics shirt 2024",101,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",58,1098322,17.33,9,101.79,6,4.47,1,84,90,50,12,"Aug, 2024",5,534,6.55
"mom lego shirt",221,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,925688,17.79,23,410.23,18,4.58,1,79,-38,0,-34,"Jul, 2025",1,311,6.84
"dad checkered shirt",135,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,809117,17.74,14,248.01,10,4.56,1,153,-45,-32,-10,"May, 2025",0,1000,2.08
"cultivando bilingues shirt",380,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1310125,16.19,2,30.69,4,4.54,1,43,-35,0,0,"Aug, 2024",0,1000,1.02
"radiohead shirt band",368,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,683294,20.05,28,564.46,12,4.61,2,54,227,0,0,"Apr, 2025",2,209,6.12
"patriotic liberal shirt",185,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1088670,17.64,147,2639.87,6,4.61,1,84,448,0,0,"Jun, 2025",1,1000,35.90
"boys obey shirt",273,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1091657,19.13,17,367.81,8,4.53,1,30,-22,0,-11,"Jul, 2025",0,104,3.23
"cj mccollum shirt",61,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,926647,19.99,4,65.28,2,5.00,1,32,,0,-11,"Feb, 2025",0,253,2.87
"miley cyrus shirt",400,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1226650,20.63,37,773.59,9,4.77,1,285,825,26,-31,"Jul, 2024",2,125,6.08
"16th birthday shirt",211,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,429944,16.34,119,1157.91,20,4.79,1,492,86,0,0,"Jul, 2025",1,1000,11.39
"vw beetle shirt",119,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,702896,21.54,45,937.86,15,4.25,1,229,,0,5,"Jun, 2025",2,199,9.40
"team girl shirt",333,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1037601,17.27,15,265.17,4,4.65,1,36,225,0,-23,"Jul, 2025",3,50000,10.06
"favorite daughter shirt",224,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,1092970,32.99,112,4928.08,9,4.30,2,41,1887,-11,-33,"Jun, 2025",3,9000,12.09
"green ember shirt",124,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1372585,23.39,7,164.5,7,4.82,2,62,-67,-50,-6,"Oct, 2023",0,812,1.83
"sprite shirt kids",96,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,652340,22.19,24,493.78,7,4.80,1,282,,46,-11,"Oct, 2024",0,568,6.70
"assistant principal shirt",1226,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,893977,17.01,12,188.14,13,4.62,1,51,158,0,0,"Jul, 2025",2,1000,3.12
"lorax shirt kids",194,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1101635,18.63,6,123.41,9,4.59,1,56,259,12,-31,"Mar, 2025",3,283,1.40
"respiratory therapist shirt",434,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,866663,15.89,19,285.07,15,4.69,1,93,3,16600,-36,"Jul, 2025",3,1000,8.60
"alpha male shirt",678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,857974,17.57,30,522.18,19,4.63,1,253,-44,0,0,"Dec, 2024",2,10000,4.08
"chicken tenders shirt",314,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1150374,17.99,14,248.38,7,4.61,1,178,94,-85,0,"Dec, 2024",3,486,2.32
"lego shirt girls",53,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,849162,16.73,43,793.25,14,4.69,1,411,74,121,-12,"Mar, 2025",2,773,4.08
"thats hot shirt",31,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,1076247,18.98,39,667.36,8,4.86,1,122,-38,0,-12,"Jul, 2025",2,30000,16.73
"toddler 2pac shirt",36,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,815736,19.25,57,871.6,11,4.65,2,486,-51,-65,-20,"Apr, 2025",0,39,17.55
"groovy dad shirt",189,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1328482,17.52,14,245.4,6,4.77,2,165,123,191,-11,"Mar, 2024",1,3000,2.23
"head start shirt",138,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1405206,16.16,6,90.86,6,4.85,1,20,-79,0,-6,"Jul, 2024",2,20000,2.58
"black wolf shirt",14,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,654714,17.3,27,444.76,17,4.70,2,229,,0,0,"Dec, 2024",2,70000,2.62
"birthday halloween shirt",48,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1414810,17.39,7,123.03,10,4.86,1,79,-17,0,-12,"Oct, 2024",3,100000,1.15
"apple company shirt",64,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1343771,16.13,10,153.63,8,4.39,1,133,-3,0,-11,"Sep, 2024",0,594,4.84
"passenger princess shirt",410,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1436059,17.58,7,114.18,6,4.83,1,56,,0,-24,"Dec, 2024",0,198,1.22
"groovy mom shirt",16,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,896644,17.39,29,483.07,11,4.36,2,275,29,-50,-12,"May, 2025",1,6000,5.21
"pink bulldog shirt",49,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1220438,17.31,7,128.63,10,4.56,1,144,-17,0,0,"Sep, 2024",1,70000,3.14
"banned book shirt",131,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,815382,16.69,28,423.97,17,4.84,1,310,6,-82,-6,"Feb, 2025",3,1000,3.75
"fairy security shirt",14,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1395338,17.28,15,238.33,11,4.83,1,206,95,0,-24,"Oct, 2024",1,140,2.99
"lemonade stand shirt",294,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,817359,16.15,33,577.7,8,4.91,1,184,-44,-31,-9,"Jun, 2024",1,358,8.19
"pickle slut shirt",202,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,1068944,16.44,41,674.99,14,4.68,1,202,-55,4,-31,"Dec, 2024",0,231,3.83
"la28 olympics shirt",64,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1057318,18.99,3,51.27,8,3.75,1,38,90,50,-12,"Aug, 2024",1,57,0.30
"kindergarten dude shirt",319,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,889996,15.97,20,332.46,13,4.73,1,59,-19,0,-30,"Aug, 2024",0,4000,8.25
"trump shirt cowboy",114,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1033679,17.05,26,450.31,10,4.47,1,79,,0,-8,"Nov, 2024",3,361,17.98
"fight fascism shirt",241,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,704809,17.72,52,946.75,16,4.61,1,272,297,0,-3,"Jun, 2025",1,242,5.14
"brickyard 400 shirt",302,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,1199442,20.79,65,1278.17,11,4.64,2,107,57,0,0,"Dec, 2024",1,42,10.28
"cheer dad shirt",437,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,831082,16.23,9,145.54,14,4.74,1,77,-19,0,-17,"Nov, 2024",2,2000,4.62
"apple employee shirt",241,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1053617,18.09,8,151.28,4,4.68,1,79,17,0,-37,"Sep, 2024",0,558,6.35
"honda civic shirt",80,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1084771,20.04,16,331.46,8,4.70,1,72,-34,0,-13,"Dec, 2024",2,246,4.57
"football shirt girls",10,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",8,880953,15.49,22,271.07,11,4.87,1,187,84,0,-8,"Sep, 2024",3,30000,7.52
"band mom shirt",415,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1103652,17.84,6,93.38,9,4.79,1,30,-44,0,-31,"Jun, 2025",3,6000,2.85
"land cruiser shirt",95,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1145617,22.24,11,238.55,7,4.57,1,45,7,0,-34,"Jul, 2025",2,106,5.19
"frida kahlo shirt",612,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1104784,20.21,16,246.26,6,4.40,1,77,303,-32,-39,"May, 2025",4,400,3.71
"vintage eagles shirt",88,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",48,392391,20.49,54,1345.89,10,4.83,1,2751,1312,120,-6,"Apr, 2025",3,50000,58.81
"school spirit shirt",76,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,749187,18.15,29,525.56,13,4.44,1,104,30,0,-26,"Jul, 2025",2,100000,5.55
"biden halloween shirt",26,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1498099,19.31,73,1437.5,4,4.62,1,96,100,0,-8,"Jun, 2024",2,276,70.18
"behavior analyst shirt",322,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,794070,16.55,46,661.01,15,4.65,1,248,-33,0,-28,"Mar, 2025",0,769,5.36
"epic face shirt",439,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1050529,18.71,52,906.66,8,4.75,1,139,57,183,-18,"Jul, 2025",0,148,7.56
"skate birthday shirt",138,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1213037,17.44,12,200.92,12,4.73,1,12,-50,0,-19,"Mar, 2025",0,1000,3.45
"kindergarten team shirt",311,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,459685,16.24,31,499.46,10,4.67,1,115,2,0,-18,"Aug, 2024",2,2000,14.23
"football sister shirt",735,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,959055,17.21,4,72.09,6,4.75,1,46,-20,0,0,"Sep, 2024",2,4000,2.42
"aggie grandpa shirt",265,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,548961,19.89,23,437.4,9,4.82,1,50,-13,-28,-26,"May, 2025",0,112,3.85
"patriotic christmas shirt",67,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1251332,16.99,10,176.13,2,4.53,1,21,13,0,-45,"Jul, 2025",0,10000,14.59
"8th grade shirt",461,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,863764,15.97,7,117.25,6,4.80,1,22,-8,0,0,-,3,1000,2.27
"violent femmes shirt",122,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1233623,20.2,28,503.67,9,4.77,2,251,,0,-3,"Apr, 2025",2,192,5.09
"breanna stewart shirt",100,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1450633,28.74,29,722.74,17,4.13,1,280,-65,-69,-23,"Oct, 2024",0,215,1.48
"good girl shirt",678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1107424,18.11,23,380.76,15,4.63,2,174,-49,0,0,"May, 2025",3,50000,4.94
"dental assistant shirt",678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,964091,15.27,22,307.86,18,4.76,1,275,-44,0,-30,"Dec, 2024",3,1000,1.63
"angel reese shirt",678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1087049,22.73,33,687.2,14,4.31,1,184,-42,0,-16,"May, 2024",2,105,3.97
"john varvatos shirt",209,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",29,665128,111.06,22,2286.76,11,4.73,2,24,,0,0,"Jul, 2025",3,369,16.52
"fall dental shirt",199,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1451908,15.56,4,64.54,10,4.62,1,70,-14,0,-27,"Oct, 2024",0,548,1.83
"player 456 shirt",104,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",8,1195027,22.89,21,427.33,9,4.55,1,13,90,0,0,"Jul, 2025",0,86,9.65
"dodgers shirt freeman",41,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,855429,25.99,19,483.03,9,4.50,1,86,,-48,-7,"Nov, 2024",2,149,2.74
"dr. doom shirt",121,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,957813,22.99,27,619.5,16,4.80,1,77,100,0,0,"Jul, 2025",2,467,2.99
"gay son shirt",116,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1299121,16.97,30,502.98,10,4.00,1,8,-50,0,0,"Oct, 2024",2,2000,18.10
"liberian independence shirt",201,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1292292,18.49,16,294.06,3,4.85,1,17,,0,0,"Jul, 2025",1,1000,22.04
"smokey resist shirt",240,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,1187150,16.11,25,403.31,6,4.57,1,29,,0,0,"Apr, 2025",3,171,4.55
"mountain hardwear shirt",86,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",70,611020,45,68,2932.04,11,4.88,2,209,-73,0,0,"Jul, 2025",2,507,10.99
"team jacob shirt",49,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,1088709,21.07,29,645.84,9,4.76,2,132,18,0,-22,"Dec, 2024",1,161,4.69
"boys cheetah shirt",92,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",34,746003,17.21,38,586.33,15,4.55,2,108,246,-80,-21,"Mar, 2025",2,1000,2.32
"mama mouse shirt",92,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,1026416,20.05,83,1487.56,16,4.41,1,552,37,0,0,"May, 2025",1,650,4.44
"predator t shirt",461,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",8,1239354,23.12,18,399.31,8,4.70,1,28,,0,-23,"Jun, 2025",3,1000,3.37
"handmaids tale shirt",195,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1432112,15.21,12,137.91,4,4.64,2,31,634,0,-22,"Jun, 2025",2,363,7.24
"tomato t shirt",351,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,548882,16.33,19,288.14,7,4.56,2,48,74,0,-14,"Jun, 2025",0,1000,7.80
"volpe yankee shirt",227,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1457955,27.77,14,366.59,9,4.35,1,152,15,74,-64,"Apr, 2025",0,406,1.61
"esol teacher shirt",353,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,856237,17.29,10,154.84,4,4.64,1,19,-65,0,-14,"Aug, 2024",1,506,3.18
"junior h shirt",865,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",24,1390750,21.39,4,56.84,6,3.55,1,14,-11,18,8,"Oct, 2024",2,183,2.08
"intervention teacher shirt",447,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,929386,17.61,52,866.46,3,4.63,1,13,-80,0,-26,"Jul, 2025",0,645,11.06
"kendrick lamar shirt",2846,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",15,514883,20.54,38,731.66,8,4.52,1,51,317,0,-13,"May, 2025",4,553,11.46
"wilbur robinson shirt",29,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1427857,19.31,10,189.86,17,4.58,1,346,25,0,-32,"Feb, 2025",0,425,1.46
"koe wetzel shirt",253,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,897849,24.99,19,405.51,6,4.50,1,68,21,0,-11,"Mar, 2025",2,432,5.37
"sturniolo triplets shirt",205,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1265709,18.79,10,182.82,18,4.72,1,168,-44,87,4,"Dec, 2023",0,179,1.34
"kids derby shirt",89,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1295060,20.9,9,188.9,6,4.53,1,38,-32,0,-9,"Apr, 2025",2,10000,2.27
"specials teacher shirt",425,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,642540,18.51,23,367.22,5,4.50,1,38,-34,0,-24,"Aug, 2024",3,8000,21.17
"emo valentines shirt",65,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",15,1035473,16.57,38,650.21,13,4.49,2,313,-43,0,0,"Mar, 2024",0,421,3.08
"go eagles shirt",163,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,1363769,19.6,15,286.55,9,4.42,1,23,,0,6,"Feb, 2025",2,1000,3.09
"obs chevy shirt",140,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1488828,20.59,7,130.84,5,4.83,1,33,-63,0,-8,"Jun, 2025",0,270,2.20
"kidzbop t shirt",274,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,766896,20,78,1550.54,15,4.40,1,255,-17,0,-12,"Jul, 2025",0,38,8.84
"nuclear submarine shirt",192,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1352311,21.37,12,242.22,7,4.55,1,53,-60,11,-32,"Nov, 2023",0,178,3.38
"johnny storm shirt",424,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1402452,22.99,71,1617.64,6,4.15,1,6,56,0,0,"Jul, 2025",0,148,18.12
"medication aide shirt",143,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1331092,18.24,6,105.22,3,5.00,1,40,,0,-14,"Jun, 2025",0,202,2.87
"3rd grade shirt",2168,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,126723,17.11,139,2305.93,10,4.84,1,169,64,0,0,"Jul, 2025",5,5000,46.48
"lorax shirt adult",239,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1454358,19.93,9,182.93,8,4.69,1,79,81,13,-23,"Mar, 2025",1,162,1.22
"retired teacher t-shirt",81,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,1059575,17.4,63,990.81,19,4.51,1,347,1698,0,-20,"May, 2025",2,50000,4.11
