Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"twisted tea and double ds shirt",198,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",35,1336775,15.95,12,177.16,7,4.37,1,180,-56,-60,-28,"Dec, 2024",0,54,3.12
"my gf will kill you shirt",185,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",17,1024060,15.98,50,720.26,11,4.26,1,95,87,0,-24,"May, 2025",0,95,5.96
"boys pink breast cancer awareness shirt",57,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1305641,15.58,5,72.56,18,4.59,1,247,-20,0,-28,"Oct, 2024",2,60000,0.23
"black death european tour t shirt",33,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1182353,20.79,8,158.62,7,4.54,1,105,,-79,20,"May, 2025",0,558,1.00
"elly de la cruz shirt youth",74,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,470817,30.62,117,3001.2,17,4.25,2,597,,-45,-17,"Dec, 2024",0,119,18.43
"first day of pre school shirt",134,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,271472,15.32,49,611.14,15,4.88,1,212,81,0,-21,"Aug, 2024",0,6000,11.34
"im too old to fight shirt",65,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,957449,17.62,14,252.26,6,4.40,1,27,27,0,0,"Oct, 2024",0,353,4.74
"i'm not fat i'm prespawn shirt",222,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,898082,19.99,0,-,1,5.00,1,0,,0,-45,"Nov, 2023",0,328,0.00
"star stripes and reproductive rights shirt",197,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1321945,16.59,102,1747.15,5,4.39,1,70,24,0,0,"Jun, 2024",2,404,32.89
"we own the east phillies shirt",57,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,787550,21.43,38,936.71,11,4.35,1,78,-53,0,-9,"Jun, 2025",0,214,9.88
"dawn staley south carolina t shirt",255,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,596878,19.63,29,540.4,11,4.57,1,45,62,-83,0,"Dec, 2024",0,127,4.74
"weiner dog 4th of july shirt",191,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1417097,18.22,367,6013.96,17,4.40,1,479,-21,0,0,"Jun, 2025",0,699,19.58
"taco cat spelled backwards t shirt",508,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1149367,15.96,8,126.82,6,4.90,1,85,,-31,-21,"Dec, 2024",0,101,3.48
"dont make me drink alone shirt",84,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,947689,18.48,47,1108.98,11,4.54,1,59,-20,0,28,"Jun, 2025",1,139,29.04
"nova and victor zombies 4 shirt",333,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,176611,22.78,193,4423.43,8,4.65,1,218,235,0,0,"Jul, 2025",0,107,140.34
"august is my birthday month shirt",331,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,726127,17.03,4,61.77,11,4.87,1,9,-41,0,0,-,0,281,1.32
"blink 182 i miss you shirt",83,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1219965,19.49,6,106.12,8,4.50,1,190,,200,-7,"Sep, 2024",2,83,1.32
"the wild robot t shirt kids",147,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1063756,18.5,9,151.6,11,4.72,1,96,119,0,-27,"Oct, 2024",0,170,2.86
"i'm thankful trump won t shirt",78,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1152481,16.97,15,257.85,17,4.69,1,355,-32,-43,13,"Nov, 2024",0,165,1.66
"kids trump 4th of july shirt",170,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1213723,17.52,63,1121.41,14,4.88,1,167,32,0,-24,"Jun, 2025",1,680,19.37
"data or it didn't happen shirt",264,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1341232,15.66,16,177.72,8,4.88,2,19,-69,0,-23,"Jul, 2025",0,112,1.47
"i heart my hot latina girlfriend shirt",37,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1373076,16.25,8,120.71,5,4.97,1,67,-23,0,-9,"Jul, 2025",0,330,5.54
"1st day of 1st grade shirt girls",124,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,505605,15.91,51,720.45,18,4.66,2,91,10,0,0,"Jul, 2025",3,70000,9.46
"mom of the mermaid birthday girl shirt",261,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,931091,17.63,22,384.96,19,4.73,1,75,-58,0,-18,"Jul, 2025",0,1000,7.33
"i love my mom very much shirt",383,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1484675,18.83,19,421.92,4,4.01,1,38,-21,0,-23,"May, 2025",0,212,11.54
"not my monkeys not my circus shirt",319,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",8,1092923,16.88,16,252.97,17,4.69,1,95,-26,0,-15,"Jul, 2025",2,213,3.94
"rock paper scissors cat paws t-shirt",267,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",8,1145956,17.08,24,367.74,14,4.73,1,169,-32,-27,-12,"Dec, 2024",0,156,2.12
"the summer i turned pretty t shirt",273,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,449325,17.93,159,2881.22,15,4.58,1,241,36,0,-25,"Jul, 2025",2,178,14.43
"are you fall o ween jesus shirt",1228,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",12,1225000,17.23,24,508.32,15,4.53,1,107,-96,0,-23,"Oct, 2024",0,1000,0.65
"class of 2039 grow with me shirt",1511,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,425908,16.36,20,322.69,2,4.52,1,50,131,0,-12,"Jul, 2025",0,371,16.15
"class of 2040 grow with me shirt",461,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,940011,16.38,5,66.61,2,5.00,1,10,700,0,0,"Aug, 2024",0,359,3.83
"how can i pray for you shirt",398,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1067630,16.98,11,176.72,11,4.42,2,55,79,0,-11,"Jul, 2025",1,141,4.40
"lee ho fooks chinese restaurant t-shirt",257,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1110933,16.76,55,1001.62,18,4.57,1,113,-23,0,-10,"Jun, 2025",0,136,4.84
"i am fluent in fowl language shirt",75,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",8,1402952,15.49,10,128.53,11,4.74,2,128,-83,0,-14,"May, 2024",0,886,1.90
"black sheep of the family t shirt",77,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1436879,18.12,9,164.66,6,4.18,1,19,66,0,-13,"May, 2025",0,490,5.16
"queens of the stone age t-shirt",678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,893540,23.15,36,890.48,10,4.22,1,292,-67,23,-10,"Jun, 2025",2,138,2.94
"it's only treason if you lose shirt",157,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1231333,17.91,132,2235.54,13,4.80,1,281,-40,0,-16,"Jun, 2025",2,190,12.34
"god ain't petty but i am shirt",271,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1053668,16.96,21,360.84,7,4.61,1,77,300,0,-13,"Jun, 2025",0,119,6.01
"i left it in the water shirt",210,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,939123,18.14,33,578.94,19,4.90,1,227,-17,0,-36,"Apr, 2025",0,104,3.92
"oh ship its a family trip shirt",213,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,880014,16.61,29,468.27,7,4.68,1,50,5,0,-20,"Jul, 2025",0,332,12.19
"i miss you blink 182 funny shirt",55,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1185385,19.38,32,706.51,16,4.56,1,254,16,-43,-14,"Dec, 2024",0,84,4.36
"literacy and justice for all t shirt",190,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1328594,16.48,18,289.94,14,4.61,1,304,50,-25,-8,"Aug, 2024",0,1000,3.78
"iron maiden future past tour shirt 2024",132,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1342372,27.23,16,382.72,15,4.36,2,68,4,0,-17,"May, 2024",1,107,4.30
"trump 2020 no more bull shirt flag",71,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,692184,16.66,98,1589.16,11,4.56,1,158,375,0,-143,"Jun, 2025",0,116,118.86
"zach bryan something in the orange shirt",196,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,453418,21.06,74,1460.6,18,4.51,1,494,-50,0,-1,"Jul, 2025",0,45,9.61
"kendrick lamar tour 2025 sza t-shirt",194,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,1187669,21.09,15,300.75,15,4.56,1,336,317,-102,-44,"May, 2025",0,55,4.74
"do not pet the fluffy cows t-shirt",139,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,933822,17.9,33,589.4,10,4.61,1,92,-20,0,9,"Jun, 2025",0,182,7.80
"thick thighs and mardi gras vibes t-shirt",75,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,983629,15.48,11,154.58,20,4.42,1,82,-36,3,0,"Feb, 2025",0,132,0.90
