Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"biblically accurate angel shirt",26,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1422911,18.2,10,196.15,10,4.76,1,88,38,-79,-13,"Dec, 2024",0,936,1.27
"lactose intolerant shirt funny",34,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1150856,17.59,19,319.33,16,4.51,1,498,-56,53,-5,"Dec, 2024",0,4000,2.25
"brandon marsh phillies shirt",153,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1320065,29.99,11,311.12,9,4.67,1,164,-79,138,-5,"Oct, 2023",0,126,1.42
"blue lock t shirt",35,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",26,779808,21.1,43,810.3,10,4.64,1,359,,0,-13,"May, 2025",0,3000,10.21
"colt 45 spicoli shirt",144,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1450100,23.46,26,693.48,13,4.21,1,133,-28,0,-5,"Aug, 2024",1,76,2.36
"angel reese t shirt",95,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,976130,25.61,19,505.8,16,4.07,1,197,-28,0,-6,"Jun, 2024",1,252,1.57
"jalen hurts shirt kids",33,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1093599,30.31,7,138.83,11,4.06,1,209,1267,-59,-17,"Feb, 2025",0,140,0.77
"tk shirt for girls",408,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,510127,15.54,56,496.01,3,4.95,2,27,,0,0,"Aug, 2024",2,283,2.25
"i love kendall shirt",241,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,491612,17.6,91,1662.19,2,3.77,1,67,1130,0,-74,"Jul, 2025",0,569,96.63
"orlando pride soccer shirt",65,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",34,816413,21.53,17,465.22,4,4.70,1,47,,-25,0,"Jun, 2025",2,124,2.29
"creed t shirt band",29,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",21,323779,19.23,80,1625.49,7,4.35,2,234,47,0,-6,"Jul, 2025",2,419,24.64
"glacier national park shirt",354,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,968714,19.43,11,196.83,3,4.85,1,26,-84,0,-40,"Jul, 2025",2,696,7.56
"shark week t shirt",280,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,729261,17.13,95,1486.6,11,4.84,1,100,5929,0,0,"Jul, 2025",2,774,36.78
"armor of god shirt",413,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,825491,18.83,77,1968.72,14,4.68,1,151,-22,-3,-30,"Jun, 2025",0,837,6.18
"kendrick lamar shirt kids",195,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",16,674410,18.27,32,575.06,9,4.41,1,69,311,0,-13,"May, 2025",2,163,16.58
"lil boosie t shirt",161,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",12,1231194,17.11,16,356.83,10,4.68,1,37,-23,-14,-6,"Jun, 2025",0,189,2.06
"kids bop t shirt",198,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,436508,20,69,1369.58,11,4.64,1,290,-9,0,-12,"Jul, 2024",2,152,9.24
"breast cancer shirt kids",162,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1175727,15.12,6,84.94,14,4.43,1,218,33,186,-23,"Oct, 2024",4,2000,1.13
"home alone christmas shirt",71,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",13,1135235,18.2,3,57.29,20,4.20,1,79,,0,-9,"Nov, 2024",2,2000,0.63
"jordan knight nkotb shirt",227,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,650379,21.86,60,1235.96,10,3.99,2,146,-67,-55,-21,"May, 2025",0,55,10.19
"keep homeschool weird shirt",198,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,978283,18.42,27,396.16,8,4.84,1,13,-62,0,-92,"Jul, 2025",0,106,4.16
"american breathalyzer t shirt",104,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1219133,17.07,143,2451.55,16,4.87,1,155,96,0,-12,"Jun, 2025",0,128,16.24
"tyler childers t shirt",245,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",17,1105772,19.85,13,248.48,7,4.47,1,90,-82,200,-6,"Jun, 2024",0,115,4.62
"down syndrome day shirt",126,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1383746,17.76,4,64.61,15,4.82,1,106,7,0,-14,"Mar, 2025",3,575,0.82
"la maestra loteria shirt",42,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1463676,18.48,12,193.07,13,4.46,1,123,-36,108,-24,"Sep, 2024",0,355,0.87
"3rd grade shirt boys",446,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,195899,16.52,60,944.46,8,4.93,1,78,37,0,-167,"Jul, 2025",3,4000,16.03
"fart smell t shirt",166,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1446311,17.2,26,420.15,5,4.42,1,26,21,0,-6,"Dec, 2024",0,227,23.04
"respect the locals shirt",612,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,1033433,17.09,32,581.59,15,4.54,1,136,-23,0,-16,"Jul, 2025",2,447,6.51
"emergency nurse t shirt",354,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,612348,17.73,38,666.92,16,4.31,1,216,-26,0,-19,"Jul, 2025",0,2000,4.06
"trolls band together shirt",85,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1212147,22.99,10,227.43,17,4.67,1,251,,34,-6,"Oct, 2024",1,150,0.71
"vintage mardi gras shirt",46,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1393525,17.77,15,242.59,20,4.04,1,227,-56,0,-9,"Feb, 2025",0,902,0.52
"pi day teacher shirt",261,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1229931,17.42,12,194.17,14,4.56,1,265,100,0,-17,"Mar, 2025",2,50000,2.37
"megan moroney t shirt",201,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1059540,22.45,28,777.96,7,4.63,1,20,,0,517,"Dec, 2024",0,125,13.20
"bride or die shirt",380,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1462446,16.49,14,223.37,8,4.48,1,87,279,0,-19,"Aug, 2024",0,365,2.06
"ford maverick t shirt",194,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",24,583094,18.37,47,968.12,19,4.30,1,326,-39,-24,-12,"Jun, 2025",0,176,2.55
"freddie freeman youth shirt",80,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,855429,25.99,19,483.03,9,4.50,1,86,,-48,-7,"Nov, 2024",1,629,2.74
"barry manilow t shirt",24,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1457022,20.32,13,256.68,3,4.86,1,31,425,0,-17,"May, 2025",1,165,10.20
"the lorax t shirt",36,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1278188,20.21,8,158.48,8,4.48,1,92,259,0,-8,"Mar, 2025",2,230,1.62
"emergency room nurse shirt",452,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,831442,17.39,33,578.09,15,4.46,1,182,-23,-29,-18,"Jul, 2025",0,1000,6.58
"bad bunny t shirt",398,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,470517,19.03,37,681.59,11,4.28,1,87,322,2255,-26,"Jul, 2025",2,534,10.72
"auntie minnie mouse shirt",70,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1237393,21.79,35,780.62,13,4.43,1,276,93,0,3,"Nov, 2024",0,484,3.30
"toddler polka dot shirt",260,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",98,956808,17.33,19,329.53,8,4.17,2,223,40,-100,-10,"Sep, 2024",3,438,2.23
"mind your business shirt",146,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1457427,15.81,8,117.59,4,5.00,1,9,-83,0,-162,"Jul, 2025",3,532,0.95
"unity day shirt kids",45,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1344812,16.59,4,60.87,17,4.74,1,203,,138,-10,"Oct, 2024",3,20000,0.29
"the judds t shirt",109,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,1401133,19.11,140,2637.16,9,4.50,2,186,-9,0,-25,-,2,241,17.38
"da brat t shirt",219,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1076543,18.08,13,231.42,11,4.73,1,50,-32,0,-20,"Apr, 2025",0,161,3.37
"love family t shirt",212,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1142408,16.47,50,789.51,9,4.32,1,70,-8,-33,-29,"Jul, 2025",0,100000,13.78
"home alone shirt boys",58,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,1372970,20.2,6,121.6,18,4.88,1,98,-39,0,-10,"Dec, 2024",2,1000,2.05
"dad taylor swift shirt",194,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,969981,16.95,29,561.38,17,4.59,1,833,-14,0,-16,"Nov, 2024",2,522,2.10
"maui strong t shirt",113,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1346681,18.49,3,51.94,13,4.15,1,27,,25,-7,"Aug, 2023",2,114,0.25
"4th grade boys shirt",437,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,225089,16.49,49,746.06,10,4.81,1,63,-11,0,-31,"Jul, 2025",3,4000,16.98
"silly goose university shirt",173,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,1333675,18.71,37,602.75,16,4.88,1,103,109,-83,-12,"Dec, 2024",0,307,5.38
"pink detroit tigers shirt",162,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,546799,21.58,81,1671.21,14,4.36,1,228,4,0,-6,"Jun, 2025",2,1000,15.59
"class of 2040 shirt",314,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,892534,16.15,5,80.78,1,5.00,1,12,700,0,554,"Aug, 2024",1,262,5.46
"sabrina carpenter espresso shirt",54,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",23,686645,17.42,55,833.97,10,4.64,1,93,443,21,-22,"May, 2025",2,41,9.29
"third grade boys shirt",128,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,370822,15.93,28,431.73,11,4.92,1,102,-27,0,-38,"Aug, 2024",2,60000,5.84
"red 8 ball shirt",158,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",26,1333121,15.9,43,621.45,9,3.55,1,210,-45,0,-64,"Jul, 2025",0,30000,8.82
"3rd grade boys shirt",427,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,185612,16.71,49,772.34,9,4.90,1,66,36,0,0,"Jul, 2025",3,4000,15.57
"canelo alvarez shirt kids",72,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",24,1260763,20.07,15,283.15,9,4.88,1,168,,0,-16,"Sep, 2024",0,358,3.86
"suicides prevention t shirt",155,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,745095,17.34,24,412.33,17,4.65,1,81,235,-34,-8,"Sep, 2024",2,761,3.68
"halloween birthday shirt boy",50,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1294331,18.06,18,382.02,11,4.94,1,233,-15,0,-6,"Oct, 2024",1,80000,1.85
"striped miocic ufc shirt",43,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",13,490806,23.45,149,5363.25,17,4.83,1,110,-71,-50,0,"Jun, 2025",0,75,11.12
"she comin beyonce shirt",117,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1242884,18.84,178,3420.76,5,3.75,3,106,22,0,0,"May, 2025",0,47,205.10
"megan moroney lucky shirt",37,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1024280,23.99,56,1506.49,13,4.57,1,202,-6,0,-6,"Dec, 2024",0,41,11.35
"kendrick lamar t shirt",319,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",15,463982,18.93,33,596.75,5,4.78,1,49,317,0,-13,"Jun, 2025",3,535,17.73
"lee harvey oswald shirt",194,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,869886,20.99,14,288.35,7,4.83,1,3,-55,50,-25,"Apr, 2025",0,127,3.31
"diana ross t shirt",442,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1496956,24.71,12,285.03,7,4.29,1,87,-47,0,-22,"May, 2024",1,121,1.68
"goo goo dolls shirt",805,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,391353,23.14,49,1103.13,6,4.56,1,81,,0,-19,"Jul, 2025",2,277,15.59
"garbage truck shirt toddler",137,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",43,734854,15.29,48,769,12,4.54,1,102,-29,144,9,"May, 2025",2,648,10.40
"pabst blue ribbon shirt",735,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,448895,21.23,71,1507.05,13,4.64,2,248,13,328,-17,"Jul, 2025",2,146,7.27
"kendrick lamar tee shirt",48,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,703903,18.86,31,600.45,17,4.43,1,46,21,0,-13,"May, 2025",1,1000,10.48
"black oregon ducks shirt",34,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,615784,20.9,14,279.03,11,4.58,1,108,,22,-18,"Dec, 2024",0,629,1.25
"lukas graham shirt purple",163,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1265002,17.95,9,162.75,3,3.80,1,0,,-73,-4,"Apr, 2025",0,15,3.02
"upside down flag shirt",179,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,1125767,17.47,38,669.31,20,4.50,2,147,698,0,-15,"Jun, 2025",2,460,5.61
"grumpy old veteran shirt",84,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1090181,19.95,18,378.01,10,4.86,1,45,132,-50,-4,"Jun, 2025",0,911,3.52
"hello 4th grade shirt",193,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,513388,15.23,46,681.91,11,4.54,1,86,-15,0,-21,"Jul, 2025",2,923,8.11
"pretty and petty shirt",126,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1365888,22.96,45,1161.26,10,4.66,1,208,-22,0,-4,"Jul, 2025",0,115,4.72
"hand picked oranges shirt",132,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1259896,19.27,5,81.33,8,4.28,1,60,-41,0,13,"May, 2024",0,55,2.27
"i dissent t shirt",218,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",25,1462483,16.57,24,436.49,20,4.55,1,179,56,0,0,"Jul, 2024",3,267,5.05
"chubbs peterson golf shirt",110,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,698201,22.32,8,128.39,3,4.60,1,18,,0,-9,"Jun, 2025",0,147,2.30
"uno card costume shirt",14,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,815210,22.21,19,425.32,19,4.71,1,216,-25,0,-10,"Oct, 2024",1,153,2.48
"kids sabrina carpenter shirt",148,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1073574,19.44,33,587.29,7,4.70,2,205,423,96,-36,"Oct, 2024",2,72,6.46
"kendrick lamar superbowl shirt",212,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",21,632328,21.8,27,610.64,10,4.44,1,158,317,0,48,"May, 2025",0,131,8.43
"trump shirt back print",24,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1165808,17.2,17,267.99,19,4.80,1,13,-74,0,-16,"Jun, 2025",0,810,3.67
"field day shirt adult",54,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,882777,16.42,29,462.14,15,4.71,1,265,385,0,0,"May, 2025",1,1000,6.30
"kids hispanic heritage shirt",15,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1371553,16.59,19,325.74,20,4.80,1,292,-7,0,-11,"Jun, 2025",3,60000,2.32
"i heart kendall shirt",183,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1382134,17.72,40,757.23,2,4.65,1,37,274,0,0,"Jul, 2025",0,442,45.55
"chris brown shirt 2025",375,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",8,231501,18.33,41,713.35,9,4.33,1,55,-59,0,0,"Jun, 2024",2,544,8.58
"x files shirt 4x",253,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,989097,20.42,19,372.02,14,4.60,1,141,-25,0,-20,"Jul, 2025",0,102,1.79
"kendrick lamar shirt youth",260,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",30,946333,20.18,17,336.87,12,4.39,1,90,-40,0,-26,"May, 2025",2,328,7.59
"katy perry t shirt",390,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,849479,18.88,35,567.58,10,4.55,1,147,48,0,-20,"May, 2025",2,67,7.00
"umass amherst t shirt",256,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",105,922902,20.83,14,253,7,4.21,1,154,,-102,-39,"May, 2025",1,450,2.49
"parliament funkadelic t shirt",427,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1060018,25.45,21,532.06,20,4.53,2,135,-39,0,-6,"Jul, 2025",2,107,2.06
"diet coke t shirt",312,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,545956,21.45,66,1476.71,18,4.34,1,494,73,95,4,"Dec, 2024",2,297,4.73
"court of owls shirt",204,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,782086,17.71,15,246.48,17,4.51,1,116,9,0,-28,"May, 2025",0,304,2.48
"i heart me shirt",452,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1053484,15.58,12,162.05,11,4.46,1,30,-53,0,-10,"Oct, 2024",2,2000,11.89
"the smiths tee shirt",139,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,909674,19.54,22,435.58,19,4.64,1,289,-36,54,-33,"Dec, 2024",2,1000,1.95
"waylon jennings t shirt",2838,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,646404,23.86,37,845.7,15,4.52,1,151,,0,-140,"Jun, 2025",2,303,3.87
"lego birthday shirt 6",58,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1035616,17.63,33,624.08,18,4.92,1,286,20,0,0,-,0,715,5.24
"military child month shirt",40,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1420392,16.36,2,33.92,10,4.88,1,249,235,-144,-6,"Apr, 2025",3,30000,0.58
"purple military child shirt",132,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1337870,15.76,3,35.52,14,4.70,1,296,10,-144,-5,"Apr, 2025",2,50000,0.28
"strawberry shirt toddler boy",273,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",17,719977,15.47,33,506.67,13,4.81,1,151,-2,-76,-35,"May, 2024",1,10000,6.39
"family above all shirt",149,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,847084,16.49,60,913.45,8,4.65,1,42,-11,0,-2,"Jun, 2025",0,4000,16.48
"lets go lesbians shirt",183,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1333015,16.86,65,1070.68,8,4.33,1,212,-57,0,-6,"Jun, 2025",0,136,12.89
"game day basketball shirt",37,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",27,1202531,16.4,28,486.67,16,4.80,1,121,-34,0,-41,"Mar, 2025",2,40000,3.13
"indigenous orange shirt day",18,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1338896,16.99,3,42.63,9,4.88,1,0,,0,2,"Sep, 2024",3,1000,1.36
"5th grade shirt boys",402,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,309836,16.19,35,563.83,8,4.80,1,132,0,0,0,"Aug, 2024",2,60000,8.45
"no balance t shirt",242,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,700292,17.82,20,381.65,13,4.65,1,83,38,71,-43,"Jul, 2025",3,8000,5.40
"team canelo alvarez shirt",255,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",17,1103043,22.04,23,460.54,10,4.83,1,229,,-24,-5,"Sep, 2024",0,153,2.15
"freddie freeman shirt youth",22,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,855429,25.99,19,483.03,9,4.50,1,86,,-48,-7,"Nov, 2024",1,637,2.74
"no more kings shirt",176,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1083705,20.06,77,1295.1,15,4.32,2,36,978,0,0,"Jun, 2025",2,779,7.00
"its test day shirt",111,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1475466,15.51,28,235.29,11,4.75,1,222,333,-140,-12,"Apr, 2025",2,10000,1.87
"all star baseball shirt",132,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,1312620,17.65,184,3134.32,16,4.50,1,16,-57,0,0,-,1,404,11.16
"star wars andor shirt",254,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,783626,22.78,41,925.89,11,4.64,1,92,185,34,-10,"Jun, 2025",0,467,9.63
"5th grade boys shirt",316,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,314800,15.97,39,632.39,8,4.80,1,149,0,0,-21,"Aug, 2024",3,4000,8.45
"lee ho fooks t-shirt",1253,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1052370,17.1,38,652.85,18,4.67,1,146,-6,0,-13,"Jun, 2025",1,120,3.31
