Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"jj maybank shirt for girls",159,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",21,751338,18.89,17,352.62,14,4.29,1,338,397,-70,-11,"Dec, 2024",0,149,2.04
"retired and rebuilt t shirt",146,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1340644,18.26,9,168.46,10,4.60,1,111,40,0,-11,"Mar, 2025",1,354,1.53
"the wild robot t shirt",290,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1332295,22.05,9,175.46,9,4.73,1,67,36,-36,-26,"Oct, 2024",2,182,1.48
"orange shirt every child matters",24,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1294406,15.27,4,47.28,11,4.87,1,13,,0,-17,"Sep, 2024",3,218,1.90
"vintage creed band t shirt",150,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,423679,20.07,28,562.19,6,4.76,1,72,50,1733,-6,"Aug, 2024",0,467,17.82
"back it uo terry shirt",259,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,1071345,17.41,81,1369.71,20,4.83,1,271,53,0,-10,"Jun, 2025",0,178,9.16
"the very hungry caterpillar shirt",380,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,554764,20.31,50,985.92,17,4.38,2,317,52,118,14,"Jul, 2025",2,301,4.23
"grand canyon national park shirt",165,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,977952,17.79,17,297.93,7,4.63,1,70,49,-12,-6,"May, 2025",1,789,4.25
"im very vulnerable rn shirt",383,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1191208,17.17,18,325.46,11,4.48,1,231,-72,10,-6,"May, 2025",1,154,3.79
"grand teton national park shirt",735,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,804264,18.29,18,340.39,10,4.79,1,92,-6,0,0,-,0,565,6.07
"haitian flag shirt for kids",75,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,998645,16.8,11,186.93,18,4.74,1,206,100,0,-14,"May, 2025",2,609,1.34
"lets go girls shirt kids",102,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,748403,15.28,70,902.06,11,4.49,2,79,-60,447,-6,"Jun, 2025",0,2000,4.54
"scott stapp creed t shirt",33,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,859414,20.15,65,1373.01,11,4.65,1,371,73,0,-34,"Aug, 2024",0,86,8.18
"dilf 4th of july shirt",196,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1317115,16.91,62,1022.56,10,4.50,1,122,-47,0,-10,"Jun, 2024",1,424,15.21
"faith over fear shirt kids",365,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,775251,16.08,113,1685.84,10,4.64,2,16,38,0,-26,"Jul, 2025",0,680,31.20
"fantasy football champion t shirt",68,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1299014,18.52,5,82.41,14,4.61,1,41,-20,0,18,"Jan, 2025",0,6000,1.01
"jone waste yore toye shirt",159,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,973025,18.48,10,163.89,16,4.80,1,72,19,600,-7,"Jun, 2024",2,3000,5.36
"back it up terry shirt",258,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,903686,18.34,233,3719.67,17,4.72,1,233,3,0,0,"Jun, 2025",3,538,21.14
"purple up military child shirt",123,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1402776,17.03,3,35.73,16,4.71,1,313,9,-144,-6,"Apr, 2025",1,30000,0.22
"half coffee half teacher shirt",137,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,1213251,16.6,29,566.32,9,4.83,1,121,-84,0,-27,"Aug, 2024",1,9000,2.62
"i love goth girls shirt",341,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1399450,18.16,19,352.51,15,4.88,1,291,-83,0,-32,"May, 2025",0,334,5.29
"every child matters orange shirt",152,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1294406,15.27,4,47.28,11,4.87,1,13,,0,-17,"Sep, 2024",3,1000,1.90
"pliny the elder t shirt",29,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,582196,21.74,52,1236.94,11,4.80,1,311,-9,207,-5,"Jun, 2025",0,82,11.75
"christmas shirt most likely to",127,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,1092779,15.51,12,160.91,19,4.50,1,772,233,0,-12,"Nov, 2024",5,4000,0.56
"creed rock band t shirt",87,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,555375,17.89,20,402.6,6,4.66,1,52,50,1733,-6,"Aug, 2024",0,606,16.70
"god over all things shirt",336,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1342807,17.09,12,210.14,9,4.74,1,67,37,0,-44,"Apr, 2025",1,369,5.30
"shirt for suicide prevention awareness",58,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,875510,20.23,21,412.68,18,4.74,1,122,243,0,-6,"Sep, 2024",2,30000,4.35
"democrat 4th of july shirt",212,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1358776,16.75,76,1261.14,6,4.30,1,150,430,0,-6,"Jun, 2025",2,759,20.62
"bob eucker milwaukee brewers shirt",70,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,408820,21.44,64,1377.91,10,4.23,1,57,-37,0,-15,"Jul, 2025",0,100,18.29
"diddly squat farm t shirt",258,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1234351,17.41,16,275.67,8,4.74,1,56,-35,0,-3,"May, 2024",0,100,2.15
"coqui frog puerto rico shirt",129,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,1005661,17.98,48,886.69,13,4.63,1,86,12,43,-11,"Jun, 2025",0,391,2.60
"original berf of chicagoland t-shirt",60,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,480877,17.18,39,671.17,11,4.77,1,176,-24,0,-3,"Dec, 2024",1,210,4.75
"upside down american flag t-shirt",83,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",8,1096548,18.58,40,720.79,17,4.59,2,151,717,0,-15,"Jun, 2025",1,404,5.86
"rage against the machine t-shirt",121,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1285967,18.32,17,307.11,11,4.10,2,21,13,0,0,"Jul, 2025",2,115,7.29
