Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"doge shirt",232,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1212313,17.64,4,73.47,19,4.71,1,39,10,-103,-23,"Feb, 2025",4,1000,0.29
"ichiro shirt",395,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",113,1041187,33.82,74,3908.41,9,4.65,2,26,56,0,0,"Jul, 2025",2,333,12.06
"grams shirt",195,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1472255,18.88,6,102.93,15,4.52,1,167,-12,-122,-33,"May, 2025",3,1000,1.14
"thor shirt",420,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,889736,19.87,15,299.98,19,4.87,2,138,45,-8,-28,"Mar, 2025",5,961,2.83
"yahuah shirt",316,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,942432,19.26,13,236.5,15,4.78,1,79,47,0,-16,"Jun, 2025",0,460,3.22
"diabetes shirt",427,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1122660,17.06,18,306.81,18,4.86,1,135,-23,0,-10,"Jun, 2025",5,1000,2.70
"secretary shirt",446,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,780362,15.69,10,159.96,8,4.83,1,81,24,0,-17,"Jul, 2025",3,1000,3.40
"epmd shirt",85,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1020164,24.24,28,663.76,17,4.73,1,218,-17,252,-4,"Sep, 2023",2,107,1.80
"cigarette shirt",228,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,845795,19.37,138,2654.46,9,4.53,1,396,30,0,-24,"Jul, 2025",4,864,9.00
"suny shirt",252,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1383034,21.29,9,196.2,12,4.70,2,82,-5,-96,-11,"Apr, 2025",2,325,2.17
"kittle shirt",125,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",30,1147959,27.87,6,335.23,18,4.40,2,83,-60,0,0,"Dec, 2024",3,303,0.41
"wrexham shirt",63,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,739771,19.32,39,751.42,15,4.70,1,285,,0,6,"May, 2024",1,293,2.58
"freakabob shirt",47,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,783870,20.98,49,1160.49,14,4.90,1,48,-74,0,25,"Jun, 2025",0,127,61.88
"kneecap shirt",215,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1358670,20.16,5,84.56,19,4.83,1,30,50,0,-32,"May, 2025",1,214,0.98
"pa shirt",82,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1296900,18.94,61,1125.71,7,4.90,1,98,-36,0,-16,"Jun, 2025",4,5000,14.11
"pigeon shirt",434,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,808530,18.43,18,342.58,18,4.78,1,119,16,-21,-26,"Dec, 2024",4,871,4.49
"woke shirt",86,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1429933,16.58,5,79.02,10,4.64,1,17,13,0,-34,"Mar, 2025",4,977,1.47
"activist shirt",122,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1133790,16.48,36,628.88,12,4.85,1,214,899,0,0,"Jun, 2025",2,6000,4.85
"clue shirt",123,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1226289,20.11,9,174.31,8,4.52,1,112,-43,-85,-27,"Dec, 2023",4,483,3.25
"crocodile shirt",171,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1019956,18.42,20,351.83,13,4.81,1,121,-7,0,-6,"Jul, 2025",3,1000,6.74
"liberia shirt",280,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,1334687,16.71,29,428.13,8,4.81,2,22,-18,0,0,"Jul, 2025",1,254,13.68
"berkeley shirt",149,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1020705,19.98,21,423.62,13,4.62,1,146,1,-88,-6,"Sep, 2024",3,241,3.80
"indy shirt",159,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,664647,17.86,56,805.41,16,4.50,2,44,-32,0,-17,"May, 2025",4,1000,3.69
"spreadsheet shirt",171,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,1241418,20.61,20,556.43,10,4.84,1,111,46,0,-29,"Dec, 2024",2,345,2.67
"radiology shirt",678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,893246,17.24,21,354.3,11,4.73,1,137,-3,0,-6,"Jun, 2025",3,979,7.19
"yahweh shirt",678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,745039,16.1,93,1681.35,19,4.27,2,76,-16,0,-49,"Jul, 2025",2,1000,12.06
"fratellis shirt",106,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1220240,19.15,20,373.64,11,4.73,1,287,-23,0,0,-,1,3000,7.27
"data shirt",36,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1304466,17.62,11,196.14,9,4.68,1,61,19,0,-35,"Jul, 2025",3,6000,1.38
"heartstopper shirt",192,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1479255,20.49,7,103.87,15,4.77,1,118,-52,-70,-23,"Dec, 2023",1,100,0.96
"icu shirt",184,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,966437,18.76,20,330.65,11,4.42,1,147,4,21,-6,"May, 2025",4,1000,5.51
"rohan shirt",15,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,1261192,21.79,35,644.76,16,4.83,1,253,145,0,-8,"Dec, 2024",1,1000,13.35
"aussie shirt",31,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,933864,18.03,13,239.41,8,4.92,1,79,16,131,-12,"Dec, 2024",2,827,2.23
"456 shirt",242,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1246825,23.67,14,319.12,7,4.15,1,15,708,0,0,"Jul, 2025",2,142,6.42
"zootopia shirt",446,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1367158,22.99,13,285.4,12,4.65,1,51,25,0,-26,"Jul, 2025",3,210,6.06
"submarine shirt",126,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1023015,20.16,42,858.32,14,4.69,1,131,,0,-2,"Jun, 2025",3,742,4.18
"gangster shirt",328,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1047133,17.4,40,701.77,14,4.55,1,141,21,0,-21,"Oct, 2024",4,1000,2.10
"quattro shirt",149,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,441400,22.95,38,913.44,16,4.95,1,166,4,-76,9,"Dec, 2023",1,207,2.75
"cougar shirt",419,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,743706,17.42,24,392.23,14,4.70,1,133,-4,8,-21,"Jul, 2025",4,1000,5.58
"spinosaurus shirt",417,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1259919,19.45,33,711.06,11,4.80,1,39,74,0,-27,"Jul, 2025",0,275,13.85
"hillbilly shirt",145,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1107033,17.48,12,197.25,12,4.75,1,18,20,0,-2,"Jun, 2025",4,462,1.35
"cambodian shirt",680,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",18,918108,17.86,4,66.94,10,4.49,1,34,-10,0,0,-,1,1000,1.67
"loon shirt",358,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1414721,16.7,8,136.69,13,4.55,1,44,-33,0,0,"May, 2024",2,303,1.05
"instructor shirt",328,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1322881,28.33,5,140.46,5,4.45,1,14,38,0,-25,"May, 2025",3,6000,0.77
"belize shirt",447,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1451702,17.63,7,117.84,8,4.47,1,60,7,-81,-7,"Feb, 2025",2,492,2.10
"genesis shirt",103,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1056429,24.9,17,387.17,14,4.65,1,79,-11,-37,2,"Jun, 2025",3,271,2.21
"belphegor shirt",94,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,557114,22.63,101,2486.67,18,4.50,1,40,103,-43,-16,"Oct, 2023",0,78,4.20
"vr shirt",48,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1168909,18.09,12,225.53,15,4.78,1,140,150,-59,-21,"Dec, 2024",0,20000,2.31
"pasta shirt",333,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1249848,17.63,12,212.81,3,4.55,1,20,92,0,0,"Jul, 2025",2,1000,11.06
"blegh shirt",349,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1325713,19.39,9,161.09,15,4.75,1,77,-62,0,-16,"May, 2025",0,167,1.01
"polaris shirt",78,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,1414351,25.66,11,245.61,12,4.67,2,159,-25,0,-17,"Dec, 2024",3,372,0.96
"bohm shirt",171,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1407089,27.65,7,203.87,11,4.36,1,78,-71,0,0,"May, 2024",2,106,2.26
"pappy shirt",295,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1214579,18.15,6,102.74,11,4.84,1,132,79,-85,-16,"Jun, 2025",3,1000,1.29
"panther shirt",356,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,665114,17.99,12,200.3,9,4.47,1,99,-6,-33,-37,"Sep, 2023",6,7000,1.97
"usher shirt",141,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1361270,16.38,7,106.37,14,4.57,1,96,-21,0,0,"Nov, 2024",3,214,0.89
"warhammer shirt",612,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,984002,19.29,104,1947.17,16,4.69,1,417,335,0,-5,"Dec, 2024",3,197,8.08
"esthetician shirt",375,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1412392,17.2,4,70.33,15,4.31,1,51,-25,-94,-18,"May, 2024",2,2000,1.11
"jiraiya shirt",282,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1407555,22.34,87,1653.57,20,4.60,1,157,83,-14,27,"May, 2025",0,214,6.08
"lacrosse shirt",415,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,650347,17.34,35,579.25,15,4.23,1,249,145,0,-14,"Apr, 2025",5,40000,15.42
"sumo shirt",309,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1121723,18.45,11,203.12,16,4.52,1,74,20,0,-17,"May, 2024",2,197,1.80
"deadlift shirt",76,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1027805,20.98,29,733.04,10,4.68,2,288,-53,-61,-14,"May, 2025",3,1000,5.83
"memaw shirt",267,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1460322,17.42,13,210.49,16,4.77,2,355,26,-70,-12,"May, 2025",2,1000,3.39
"weirdcore shirt",239,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,922888,18.49,117,2317.72,16,4.84,1,130,18,125,-4,"May, 2024",0,1000,5.48
"67 shirt",2312,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,631869,16.85,26,415.16,20,4.60,1,0,,0,-29,"Jul, 2025",2,4000,0.44
"meemaw shirt",233,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1367134,17.47,9,163.24,16,4.71,2,234,-21,-80,-10,"May, 2025",2,835,1.36
"madara shirt",117,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,918611,20.93,52,1166.72,12,4.46,1,271,136,49,31,"May, 2024",2,108,8.11
"obx shirt",407,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,631169,18.72,24,438.8,15,4.53,1,194,219,0,-22,"Jul, 2025",1,255,7.46
"dilbert shirt",225,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1178196,16.76,7,114.21,13,4.76,1,143,,0,0,"Jun, 2025",1,123,1.13
"shake shirt",77,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1318730,17.6,12,201.86,16,4.59,1,100,-32,0,0,"May, 2024",4,60000,1.61
"stork shirt",224,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1469987,19.38,9,182.3,17,4.79,1,43,-24,0,-40,"Jul, 2025",0,190,1.56
"bush shirt",349,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,823956,23.69,19,449.27,17,4.67,2,132,34,0,-28,"Aug, 2024",4,614,2.86
"barney shirt",366,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1067904,22.16,26,587.37,10,4.82,1,88,,276,-17,"Jun, 2025",3,430,3.49
"bullying shirt",161,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1164866,15.99,4,61.79,19,4.46,1,238,120,0,0,"Oct, 2024",5,975,0.83
"cookie shirt",398,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1044287,18.29,22,446.75,16,4.48,1,248,-4,0,-21,"Oct, 2024",6,3000,3.78
"supra shirt",142,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1146200,19.49,16,315.91,11,4.51,2,151,-57,0,-11,"Dec, 2024",2,291,2.13
"911 shirt",105,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,755532,17.77,54,989.29,18,4.53,1,213,20,0,-7,"May, 2024",4,854,7.98
"fanta shirt",405,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1299231,21.92,8,179.03,9,4.62,1,175,40,0,-25,"Oct, 2024",3,209,1.78
"alcatraz shirt",217,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",28,983222,15.11,271,3267.26,8,4.23,1,11,339,0,0,"Jul, 2025",4,402,31.22
"friendsgivinf shirt",102,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1402809,17.71,2,26.83,12,4.83,1,307,-13,0,-6,"Nov, 2024",0,20000,0.14
"kidcore shirt",400,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1051030,19.35,100,1976.79,13,4.77,1,79,-2,71,-11,"Dec, 2024",0,348,4.75
"yellowjackets shirt",113,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1437275,21.76,11,220.59,9,4.68,1,127,159,-83,-18,"Mar, 2025",0,362,1.95
"weird t-shirt",18,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,347669,15.79,156,2511.07,20,4.65,2,180,555,46,-7,"Dec, 2024",3,8000,9.77
"alcatraz t-shirt",161,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",49,522871,17.66,166,2318.14,11,3.92,1,44,309,0,-18,"Jul, 2025",3,392,56.96
