Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"love hurts eagles shirt",160,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,921393,19.78,26,484.05,15,4.63,2,106,-53,-57,4,"Feb, 2025",2,256,3.63
"green mental health shirt",57,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,824421,16.98,25,399.94,20,4.66,1,236,5,0,8,"May, 2025",3,6000,2.07
"3rd grade shirt boy",338,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,171494,16.68,50,774.32,14,4.83,1,68,36,0,0,"Jul, 2025",3,4000,16.94
"kindergarten dream team shirt",387,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,756276,16.37,19,304.73,5,4.62,1,73,,0,-18,"Aug, 2024",0,426,17.88
"wild robot t shirt",13,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1343623,23.03,14,316.08,16,4.65,1,39,,0,0,"Oct, 2024",2,571,1.45
"roman reigns otc shirt",79,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,653484,17.08,14,234.23,17,4.07,1,97,92,0,0,-,2,280,5.55
"embarrassment inside out shirt",67,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1365146,21.19,4,74.03,16,4.38,1,292,,0,-5,"Oct, 2024",2,352,0.35
"trump shirt on back",264,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1470283,15.1,7,102.02,11,4.77,1,16,,0,-21,"Jun, 2025",4,2000,2.13
"fourth grade shirt boys",427,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,307118,16.51,41,644.81,14,4.73,1,41,-37,0,0,-,2,2000,28.48
"hello third grade shirt",447,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,268156,16.44,172,2624.07,13,4.51,1,71,1,0,0,"Jul, 2025",2,929,42.80
"rock hard caulking shirt",34,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1438767,16.86,58,989.45,11,4.77,1,21,168,0,2,"Apr, 2025",1,1000,6.11
"wizard cat t shirt",59,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1379930,19.49,22,413.31,7,4.70,1,39,,0,-15,"May, 2025",0,3000,3.58
"costco hot dog shirt",612,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,585682,19.99,73,1686.17,12,4.70,2,497,-9,0,-3,"Mar, 2025",1,283,24.90
"everybody getting tipsy shirt",24,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,1361307,18.21,13,228.51,11,4.40,1,196,,0,-20,"Feb, 2025",3,3000,3.06
"the grannies bluey shirt",270,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,504371,16.16,53,803.09,14,4.54,1,208,,-19,-31,"Jun, 2025",2,182,8.02
"indy 500 shirt kids",180,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1273692,21.97,14,306.32,16,4.60,2,36,-25,0,-21,"May, 2025",2,659,2.72
"zoo crew t shirt",128,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1365579,15.86,9,130.78,10,4.79,1,45,-43,0,0,"Jul, 2025",0,10000,2.51
"speech therapy valentines shirt",157,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,869979,15.94,88,1331.45,20,4.71,1,1004,,0,0,-,2,168,9.60
"chinga la migra shirt",1676,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,881725,17.39,36,625.18,3,4.53,1,32,5550,0,0,"Jul, 2025",1,378,25.84
"valentines day shirt nurse",237,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,1465558,18.38,28,412.31,10,4.51,1,188,,0,-31,"Feb, 2025",3,2000,1.79
"left the 99 shirt",190,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,800744,15.79,44,714.62,9,4.57,1,8,-6,0,-8,"Jul, 2025",2,306,9.50
"kids benson boone shirt",239,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,619392,17.86,37,664.02,6,4.61,1,38,,0,0,"Oct, 2024",2,216,19.83
"somebody feral mama shirt",198,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,1461467,21.28,15,267.75,14,4.65,1,272,,-108,18,"May, 2025",2,148,0.82
"retro indy 500 shirt",153,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1483456,23.27,18,408.57,10,4.70,1,35,-14,0,-6,"May, 2025",0,344,4.75
"toddler haitian flag shirt",258,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1307813,16.46,4,55.16,13,4.45,1,113,148,0,-38,"May, 2025",0,225,1.32
"veterans against fascism shirt",221,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1035684,17.88,26,454.91,13,4.43,1,57,439,0,-12,"Jun, 2025",0,150,3.42
"dad race track shirt",185,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1370606,19.38,21,375.87,14,4.70,1,435,48,0,-22,"Jun, 2025",2,3000,2.26
"third eye blind shirt",806,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,878195,22.79,22,457.38,8,4.85,1,72,,128,-14,"Jul, 2025",2,460,9.58
"suicide prevention awareness shirt",13,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,960830,17.84,10,174.48,17,4.80,1,111,218,0,-8,"Sep, 2024",2,30000,2.84
"haitian shirt for kids",243,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",25,1471117,16.31,7,110.02,16,4.54,2,134,148,-133,-38,"May, 2025",2,10000,1.41
"creed band t shirt",390,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",16,440646,19.33,82,1642.2,10,4.30,1,281,46,0,-18,"Jul, 2025",2,203,13.32
"turnpike troubadours t shirt",678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1429031,17.85,14,244.94,3,3.90,1,9,-90,0,-25,"Apr, 2025",0,86,6.95
"steve austin what shirt",241,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",23,1458449,21.31,12,206.96,4,4.72,2,3,,0,0,"Jul, 2025",0,65,5.69
"tom petty kids shirt",118,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,648984,25.62,69,1757.56,14,4.45,1,447,,0,0,"Dec, 2024",1,335,5.42
"guinea pig t shirt",93,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,812376,18.55,12,227.53,6,4.80,1,98,,0,0,"Dec, 2024",1,480,4.94
"good guys shirt chucky",53,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1209720,21.15,14,235.9,12,4.79,2,142,,69,-16,"Oct, 2024",3,423,1.58
"alabama iron bowl shirt",126,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",15,404703,22.23,48,1179.95,17,4.53,1,105,133,-21,-8,"Nov, 2024",1,125,7.68
"5th grade graduation shirt",140,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1332737,16.68,7,111.47,17,4.79,1,374,386,0,-12,"May, 2025",3,2000,0.39
"vintage tennessee vols shirt",154,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,359485,19.98,51,1012.28,16,4.40,1,748,,-49,-6,"Mar, 2025",0,2000,12.86
"freddie freeman t shirt",113,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",42,960112,27.84,33,1327.76,14,4.63,2,32,192,0,-11,"Nov, 2024",0,1000,3.60
"christmas physical therapy shirt",122,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1128357,16.7,14,236.24,19,4.54,1,299,145,0,-6,"Oct, 2024",1,392,3.63
"big leo energy shirt",417,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1419417,16.74,6,95.07,11,4.65,1,17,-56,0,0,-,0,2000,1.59
"happy friday teacher shirt",153,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,998223,15.47,6,84.19,6,4.90,1,57,,0,-6,"Sep, 2024",0,6000,1.55
"espresso shirt sabrina carpenter",165,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1320623,19.01,11,212.21,6,4.88,1,112,479,0,-22,"Apr, 2025",2,38,3.09
"trump not today shirt",299,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,478086,17.3,101,1755.48,14,4.62,1,137,-22,0,-12,"Jun, 2025",1,370,35.97
"third grade era shirt",97,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1021693,16.15,14,194.34,8,4.88,1,185,,0,-38,"Aug, 2024",1,4000,2.22
"indy 500 shirt 2024",162,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,980990,23.19,21,473.33,12,4.68,2,54,-17,0,-6,"May, 2025",1,111,3.84
"uncle fathers day shirt",139,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1052743,18.14,47,768.88,16,4.76,1,139,-21,0,0,"Jun, 2025",1,30000,12.26
"3rd grade boy shirt",239,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,164503,16.98,51,804.51,11,4.88,1,62,36,0,-29,"Jul, 2025",3,4000,16.35
"sabrina carpenter kids shirt",276,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,897924,18.89,33,554.1,7,4.65,2,154,423,96,-36,"Jul, 2025",2,77,5.76
"6th grade teacher shirt",413,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,260307,16.49,81,1299.75,4,4.80,1,49,22,0,-36,"Jul, 2025",2,2000,74.90
"2nd grade thing shirt",181,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,269349,16.59,36,548.59,11,4.48,1,97,28,0,-27,"Aug, 2024",0,305,15.55
"hell divers 2 shirt",65,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,482368,22.71,43,1043.69,17,4.79,1,336,,0,-9,"Mar, 2024",0,119,10.68
"girls sabrina carpenter shirt",123,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,802050,17.82,33,521.24,12,4.67,2,40,,96,-36,"Jul, 2025",2,149,11.32
"mary mcleod bethune shirt",34,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1476488,20.37,12,253.79,13,4.69,1,273,410,40,-40,"Feb, 2025",0,95,1.08
"apple shirt for teachers",143,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,791240,16.66,77,1125.83,14,4.68,1,218,177,0,-63,"Sep, 2024",2,20000,12.99
"pink detroit lions shirt",82,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1047843,19.99,35,682.57,8,4.10,1,9,,530,-12,"Dec, 2024",0,439,5.47
"benson boone t shirt",417,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,316161,18.13,44,752.89,5,4.69,1,18,,0,0,-,0,109,29.08
"trump 45 47 shirt",261,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,990329,18.54,18,310.77,8,4.48,2,50,,0,-31,"Jun, 2025",4,283,14.33
"jesus is rizzin shirt",223,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1129714,15.64,25,385.34,14,4.73,1,360,,50,-29,"Apr, 2025",2,7000,3.19
"trump new year shirt",45,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1491488,16.84,163,3035.4,5,4.30,1,0,,0,0,"Jun, 2025",2,455,110.29
"rebel at heart shirt",371,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,298769,20.12,292,5274.48,5,4.53,2,132,,0,-44,"Jul, 2025",1,326,43.20
"slaughter to prevail shirt",1985,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,974931,25.23,20,489.42,10,4.38,1,179,,28,-14,"Jul, 2025",0,145,2.04
"national parks resist shirt",48,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",26,587549,16.66,55,905.12,7,4.52,2,38,,0,-8,"Jun, 2025",2,476,14.77
"speech language pathologist shirt",597,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,353219,15.9,69,1030.87,17,4.71,1,256,55,0,0,"Jul, 2025",1,1000,26.54
"scooby doo birthday shirt",59,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1368192,20.37,19,367.36,8,4.70,2,142,,473,-15,"Mar, 2025",0,371,4.22
"yellowstone national park shirt",415,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,797301,17.57,39,688.04,20,4.28,1,126,-22,0,-23,"Jul, 2025",2,1000,14.65
"class of 2025 shirt",177,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1334368,17.23,9,147.71,14,4.82,1,287,190,-122,-9,"May, 2025",4,4000,1.24
"school counselor christmas shirt",88,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,863826,16.98,4,61.28,6,4.80,1,123,,0,-19,"Aug, 2024",0,435,1.09
"amari cooper cowboys shirt",248,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,580640,21.79,77,1530.55,10,4.70,1,1,200,0,-14,"Jul, 2025",0,51,5.53
"barnyard birthday shirt 2",304,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,980608,15.99,24,369.43,10,4.64,1,35,,0,-24,"Mar, 2025",0,4000,3.40
"zach bryan shirt mugshot",80,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",18,942865,21.08,102,3058.86,10,4.38,1,133,,0,-6,"Jul, 2025",2,55,15.77
"christmas emergency department shirt",68,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1117491,17.34,35,556.88,7,4.25,1,203,6,0,-12,"May, 2025",1,343,9.65
"5th grade grad shirt",167,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1269802,16.65,38,613.19,12,4.82,1,300,386,-115,-33,"May, 2025",1,5000,30.19
"emergency department nurse shirt",114,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,572680,17.49,46,789.03,14,4.38,1,327,-32,0,-8,"Jul, 2025",0,20000,8.08
"american girl adult shirt",137,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1241146,20.29,42,768.59,12,4.42,1,177,82,0,-9,"Jul, 2024",0,60000,13.41
"bobby witt jr shirt",331,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",45,1026026,29.89,39,1711.12,10,4.31,2,119,,0,-8,"Jul, 2025",0,1000,4.66
"mental health month shirt",38,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,855308,18.05,20,344.65,15,4.36,1,221,70,-133,-22,"May, 2025",1,2000,1.33
"nurses valentines day shirt",39,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,1487581,18.79,29,437.31,11,4.66,1,274,,112,-31,"Feb, 2025",3,2000,1.60
"monster truck dad shirt",363,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,871644,17.67,21,382.46,19,4.89,1,75,-22,0,0,"May, 2025",0,640,9.33
"hello kindergarten shirt boys",457,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,318886,16.23,59,893.94,5,4.73,1,127,-22,0,-7,"Jul, 2025",1,1000,19.34
"jarren duran t shirt",328,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",103,1201584,26.99,6,133.34,4,4.60,1,23,,0,-43,"Aug, 2024",0,665,2.71
"bisexuals eat what shirt",153,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,917405,16.96,75,1809.02,7,4.83,1,58,140,0,0,"Jul, 2025",0,415,23.63
"return to library shirt",171,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",15,1200022,18.65,29,491.42,6,4.50,1,20,-88,0,0,"Jul, 2025",0,290,11.76
"mommy's little meatball shirt",3107,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",24,782726,15.98,38,420.41,17,4.90,2,4,-82,0,0,"Jul, 2025",2,134,0.20
"test day t shirt",69,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1186928,16.58,5,77.64,18,4.75,1,487,196,-139,-15,"Apr, 2025",2,50000,0.37
"ice nine kills shirt",1459,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,666276,25.21,16,386.82,15,4.76,1,155,-45,106,-27,"Nov, 2023",2,145,2.71
"gamma sigma sigma shirt",139,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1248213,22.08,6,121.02,11,4.21,1,174,,-92,-6,"Mar, 2025",2,385,0.69
"morgan state university shirt",18,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1067193,24.99,15,359.99,10,4.58,2,9,-37,0,-12,"May, 2025",1,2000,6.68
"white florida gators shirt",40,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,481656,22.12,29,589.78,10,4.56,1,281,-59,0,-12,"Apr, 2025",2,2000,7.72
"team jacob shirt twilight",427,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,1016244,21.33,33,738.4,9,4.78,2,119,18,0,-24,"Dec, 2024",0,164,6.83
"speech language pathology shirt",175,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,393169,16.53,50,784.99,10,4.56,1,362,147,0,-18,"Aug, 2024",0,10000,15.39
"violent femmes t shirt",70,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,620912,18.69,33,566.43,15,4.73,1,383,,0,0,"Apr, 2025",1,179,2.65
"miss america t shirt",87,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1499226,19.97,20,339.39,1,5.00,1,27,,0,-4,"Jun, 2024",1,7000,27.38
"resist national park shirt",73,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",13,607247,16.64,50,853.24,8,4.57,1,66,12940,0,-32,"Apr, 2025",2,515,11.33
"youth texas longhorn shirt",121,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,389810,16.56,74,1110.34,17,4.62,1,524,,-53,-6,"Mar, 2025",2,2000,13.32
"jesus has rizzen shirt",247,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1344084,16.3,25,383.41,16,4.81,1,355,,50,-29,"Apr, 2025",2,134,3.38
"cousins beach t shirt",225,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,444333,18.27,130,2214.62,10,4.49,1,170,-2,0,0,"Jul, 2025",0,1000,22.59
"christ understands me shirt",192,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1393075,17.68,28,487.71,7,4.41,2,44,-16,0,-2,"Jun, 2025",0,132,12.41
"puerto rico kids shirt",127,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,446306,18.56,53,1000.72,16,4.86,1,227,,0,-20,"Jun, 2025",2,2000,3.84
"alex smith t shirt",112,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,296934,20.39,72,1608.65,11,4.75,1,796,,54,-16,"Nov, 2024",1,211,19.65
"i love james shirt",172,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,595626,16.62,25,456.16,0,-1.00,1,0,,0,0,-,0,119,-1.00
"black jesus t shirt",245,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,1441920,17.93,96,1849.7,18,4.63,1,52,-84,0,-12,"Jul, 2025",0,10000,14.84
"red and pink shirt",44,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,152938,15.99,201,3207.05,1,5.00,1,0,,0,-17,"Jun, 2025",4,60000,200.57
"the smiths band shirt",19,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,758146,19.58,32,653.21,13,4.71,1,337,-36,0,-32,"Dec, 2024",2,647,7.59
"jesus ultimate deadlifter shirt",381,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,445271,17.03,22,385.93,15,4.88,1,200,-45,0,0,-,2,2000,6.67
"taylor swift dad shirt",132,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1057172,16.52,24,409.87,17,4.50,1,833,-10,0,-14,"Nov, 2024",2,261,2.43
"field day shirt teacher",283,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1369183,16.84,6,103.62,16,4.66,1,236,2966,-132,-10,"May, 2025",2,1000,0.76
"condiment group costume shirt",94,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1300428,15.99,43,613.71,19,4.73,1,473,-67,0,-21,"Oct, 2024",1,495,4.16
"valentines speech therapy shirt",31,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,1077494,16.63,61,979.82,19,4.43,1,313,-41,0,0,"May, 2024",2,267,4.71
"100 days t shirt",167,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,643232,15.24,171,1741.22,19,4.66,1,403,,0,-25,"Jan, 2025",4,100000,10.14
"canelo alvarez shirt bear",85,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",27,1117476,20.65,16,317.35,10,4.86,1,179,,0,-16,"Sep, 2024",1,77,3.87
"chest nuts t shirt",291,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1419301,16.14,5,55.19,15,4.64,1,126,,0,-29,"Nov, 2024",3,6000,0.24
"the rizzler t shirt",104,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1468394,18.72,8,134.45,5,4.62,1,87,20,0,-38,"Dec, 2024",1,665,2.72
"brandon lake t shirt",349,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,551162,17.78,55,1010.39,9,4.83,1,119,-18,0,-39,"Jul, 2025",1,191,17.74
"solo leveling t shirt",151,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",64,852920,17.49,37,569.33,7,4.03,1,0,,-71,6,"May, 2025",2,272,5.73
"trump 50 cent shirt",22,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1371608,17.17,15,261.34,10,4.48,1,42,,0,-3,"Nov, 2024",2,184,4.57
"trump 2024 shooting shirt",188,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1207223,17.17,26,440.47,6,4.73,1,40,,0,-25,"Jun, 2025",0,335,8.14
"13th birthday shirt girl",142,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,433685,16.1,109,1038.68,14,4.60,1,124,,0,2,"Mar, 2025",2,2000,6.19
"im bad shirt snooki",35,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,916715,17.08,37,680.26,5,4.17,1,111,-16,0,-16,"Oct, 2024",2,67,7.72
"pato oward indycar shirt",196,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,980820,21.56,62,1248.54,19,4.57,2,30,27,0,-29,"May, 2025",0,68,3.24
"a ja wilson shirt",12,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,1450570,30.87,9,268.82,3,4.50,1,21,,0,-32,"Jul, 2025",0,149,5.27
"charlie xcx brat shirt",83,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,982708,20.87,64,1471.34,18,4.58,1,537,39,-36,-20,"Apr, 2025",2,104,3.37
"apple day teacher shirt",89,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,950910,15.69,114,1507.55,13,4.52,1,145,41,0,-24,"Sep, 2024",0,10000,16.41
"choke me respectfully shirt",413,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,729577,18.95,3,56.85,0,-1.00,1,0,,0,0,-,0,344,-1.00
"butt finger t shirt",112,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1291272,17.15,62,1070.49,15,4.82,1,234,-29,0,11,"Dec, 2024",0,180,11.50
"nathan's hot dogs shirt",177,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1124037,17.78,31,607.19,15,4.80,1,84,-49,0,0,"Jul, 2025",3,135,4.15
"i heart malachi shirt",328,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,253608,16.19,0,-,0,-1.00,1,0,,0,0,-,1,144,-1.00
"office staff t shirt",435,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,679364,17.58,7,114.83,6,4.26,1,47,41,0,0,"Aug, 2024",1,10000,2.10
"dtmf bad bunny shirt",803,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,536465,18.9,85,1357.76,13,3.90,2,38,66,0,-36,"Jul, 2025",1,106,10.30
"pre k graduate shirt",79,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",13,1403872,16.02,11,175.81,9,4.50,1,120,-54,0,-2,"May, 2025",3,2000,2.85
